net_id,minlat_id,maxlat_id,minlon_id,maxlon_id,maxkmNS,maxkmEW,min_cut_lat,min_cut_lon,maxlon_dist,maxlat_dist,latavg,lonavg
831,142428,142704,142704,142428,12.59449877,15.21141663,2,2,0.176024587,0.113901087,39.07767112,-76.63731288
832,141645,59253,59253,141645,7.903078363,1.262092888,1,1,0.015107354,0.071473207,41.36913544,-72.2645446
833,44682,7741,44682,98541,11.53205353,1.238545614,1,1,0.016133839,0.104292632,46.4008132,-67.87085057
834,450109,450153,450109,450153,1.028423221,1.339301973,1,1,0.015491873,0.009300769,39.04870481,-107.9366669
835,470497,472050,472050,470497,0.197119741,2.59361558,1,1,0.034801381,0.001782695,47.97301852,-122.8317853
836,456767,456791,456767,456791,7.917856466,2.73854238,1,1,0.032662045,0.071606856,41.13248271,-119.8343222
837,456091,455696,456091,455696,0.530336235,0.362417687,1,1,0.004354829,0.004796211,41.61741857,-112.4152663
838,473427,473078,473427,473078,33.6920036,1.613504051,1,1,0.019652021,0.304700957,42.47684607,-118.5986098
839,441093,442014,441093,442014,1.503532625,2.961588345,1,1,0.030240265,0.013597524,28.38567481,-96.53805419
840,358288,357764,358288,357764,4.59979275,1.917083037,1,1,0.023577532,0.041599225,43.07856491,-106.3182528
841,312880,313655,313655,312880,0.327614186,0.731143792,1,1,0.009778329,0.00296285,47.80260009,-100.5535592
842,106891,9347,9347,106891,0.6127754,0.455952619,1,1,0.005324554,0.005541768,39.71376171,-74.18907673
843,41629,59250,71563,59250,14.90119084,9.410317142,2,2,0.112638574,0.134762158,41.36700505,-72.79610261
844,98778,135083,98778,135083,3.646450369,0.587334053,1,1,0.007733322,0.032977466,46.97974869,-92.00374903
845,84370,33293,84370,33293,3.541982301,2.376784101,1,1,0.029976453,0.032032687,44.5809431,-88.04790395
846,114110,91578,114110,91578,0.870598758,1.400145105,1,1,0.018394195,0.007873449,46.85968771,-88.90982215
847,32385,1153,1153,32385,5.259843106,4.843209331,1,1,0.061723708,0.047568534,45.18082532,-83.44687288
848,45795,52062,52062,45795,0.620024899,0.238065986,1,1,0.002827345,0.00560733,40.85279613,-73.46041709
849,52010,92467,52010,92467,0.496973108,0.157752489,1,1,0.001909427,0.004494484,42.08361931,-70.67850935
850,249996,249993,249993,249996,0.258345396,0.293502991,1,1,0.003052078,0.002336403,30.24667724,-89.45691903
851,4483,5556,2432,5556,5.244280807,15.68017435,1,1,0.199138433,0.047427793,44.98156407,-71.78372571
852,141350,104692,141350,104692,0.643690481,0.732027696,1,1,0.009074496,0.005821355,43.55950116,-70.2522465
853,319321,319322,318511,319324,2.033763598,2.143661291,1,1,0.028772647,0.018392783,47.98880192,-112.0299613
854,470357,470113,470357,470113,1.94813928,0.014188216,1,1,0.000184711,0.017618421,46.36810925,-124.0473501
855,68781,31373,29244,68781,21.58612797,24.01307568,2,2,0.290474447,0.19521884,42.04459618,-83.51215719
856,254,23966,23966,254,1.295131108,0.934224606,1,1,0.012533958,0.0117128,47.96660709,-89.73472245
857,3167,79219,79219,3167,3.306452499,12.12295103,1,1,0.152230236,0.029902622,44.32571907,-83.56569399
858,93327,90223,90223,65258,4.398954588,2.082614703,1,1,0.027758855,0.039782902,47.62631317,-95.97867938
859,441928,441929,441928,441929,1.105567638,0.050811534,1,1,0.000517465,0.009998441,28.1052527,-96.85255912
860,461719,461174,461719,461174,0.360866082,0.804362905,1,1,0.010654298,0.003263571,47.29707691,-119.0483578
861,471243,470994,471243,470994,3.732037387,1.081858888,1,1,0.014449686,0.033751491,47.73384927,-123.1494873
862,477979,476934,477979,476934,0.459096718,17.21805667,1,1,0.188436342,0.004151941,34.83296252,-118.938006
863,146644,148445,146644,148445,2.577475032,2.411006866,1,1,0.027326513,0.023309956,37.5727398,-75.83076548
864,475222,475216,475216,475222,2.841559894,3.229924941,1,1,0.038498543,0.025698264,41.0913584,-121.2945765
865,353621,353635,353621,353636,1.044450259,1.176907043,1,1,0.015030362,0.009445713,45.29968486,-97.56450101
866,338163,340643,338163,340643,12.41631723,1.74301048,1,1,0.02211883,0.112289663,44.93638917,-99.73483112
867,353324,349790,349790,353324,0.592518883,2.725936219,1,1,0.035311598,0.005358573,46.09465078,-99.06097067
868,145455,146642,145455,146642,1.743402638,1.435350944,1,1,0.016401096,0.015766841,38.17139423,-75.88549938
869,197640,196345,196345,197640,0.499381525,0.695071719,1,1,0.006903545,0.004516265,25.25021227,-80.44758921
870,456628,456566,456628,456566,0.878730255,1.953566608,1,1,0.022126284,0.007946988,37.52030318,-112.6847401
871,71570,74681,71570,74681,3.715192142,0.622091541,1,1,0.007412101,0.033599148,41.0664086,-73.59728862
872,467297,466671,467297,466671,2.686641786,1.951005185,1,1,0.024350744,0.024297229,43.96707288,-121.8117603
873,231648,235760,235760,235761,0.555463353,0.285604218,1,1,0.002979403,0.005023454,30.55731574,-87.03810228
874,4355,37505,37505,4355,1.671123248,1.920924505,1,1,0.024020427,0.015113166,44.0785451,-87.74622122
875,204275,203143,203143,204275,0.911340206,0.458593334,1,1,0.004673712,0.008241903,28.182998,-82.75119427
876,469580,469712,469580,469712,12.58062474,4.420879442,1,1,0.059525836,0.113775614,48.15151874,-124.6074251
877,460860,461571,461571,460860,16.5823959,5.839170139,1,1,0.07936506,0.149966501,48.62972807,-119.5879369
878,1358,53338,1358,53338,1.187608233,1.056959858,1,1,0.013505576,0.010740393,45.32934925,-85.17332356
879,449960,450058,450058,449960,0.404227126,0.135014996,1,1,0.001561503,0.003655716,39.03821957,-107.9119541
880,44761,60211,60211,44761,0.502394592,1.537455412,1,1,0.018484995,0.004543515,41.65527757,-71.47019448
881,71544,111952,71544,111952,0.571049556,2.269212885,1,1,0.027696705,0.005164411,42.60848765,-70.71365299
882,27886,131060,27886,131060,3.384754018,3.871424654,1,1,0.046759572,0.030610759,41.94784698,-70.03658149
883,102663,14282,102663,14282,1.13170385,0.177606432,1,1,0.002138578,0.01023481,41.75145079,-71.19154124
884,216002,216003,216002,216003,0.644263701,0.371515146,1,1,0.003835609,0.005826539,29.52931423,-83.37752719
885,161583,163034,163034,161583,0.997644815,0.114518252,1,1,0.001229651,0.009022418,33.21642344,-79.2644657
886,4818,78007,78007,4818,7.711795984,4.132100756,1,1,0.052468422,0.069743303,44.97139707,-87.22958029
887,470982,472011,470982,472011,0.84874711,0.415642584,1,1,0.005567813,0.007675829,47.88653727,-123.3476523
888,425485,423544,425485,423544,0.380855615,6.222494745,1,1,0.064276605,0.003444351,29.58295925,-94.62909361
889,65521,83192,83192,65521,0.003391195,1.864526869,1,1,0.02168803,3.07E-05,39.44051891,-74.53959135
890,73103,132595,132595,73103,0.043893092,1.141252926,1,1,0.014731211,0.000396957,45.8977732,-95.55529296
891,43663,1023,43663,1023,3.624121328,0.15512579,1,1,0.001947603,0.032775529,44.31545094,-68.25579141
892,339916,344253,344253,339916,1.512357562,2.665985801,1,1,0.034648727,0.013677334,46.27537972,-99.39739974
893,473826,473967,473967,473826,0.810692034,1.088528577,1,1,0.01314243,0.00733167,41.92378118,-121.7473581
894,15372,118224,15372,118224,5.789854672,1.651930178,1,1,0.019253332,0.052361809,39.57854804,-74.3556258
895,230597,225508,225508,230597,0.765565339,1.009730054,1,1,0.010436412,0.006923557,29.64274231,-85.12359603
896,476573,475757,476573,475757,13.08527632,2.460092677,1,1,0.029116005,0.11833954,40.62285053,-121.2832257
897,34211,116162,34211,116162,4.016621152,0.634784031,1,1,0.007523488,0.036325186,40.71695925,-73.31285451
898,480973,480826,480973,480826,5.248465557,0.168015717,1,1,0.001908927,0.047465639,37.7528531,-122.1008148
