"net_id","net_lakes_n","net_averagelakedistance_km","net_averagelakearea_ha","net_dams_n","net_avgorder","net_maxorder","net_minorder","net_rangeorder","vertices_count","edges_count","artic_count","max_cliques","mean_degree_norm","far_vert_1","far_vert_2","far_vert_dist","edge_conn","edge_dens","min_cut","far_min_cut","strength","minlat_id","maxlat_id","minlon_id","maxlon_id","maxkmNS","maxkmEW","min_cut_lat","min_cut_lon","maxlon_dist","maxlat_dist","latavg","lonavg"
215,12,20.509,131.164,3,2,5,0,5,12,19,3,6,0.287878788,143100,142695,90.572,1,0.287878788,1,1,64.94433333,142544,142782,142695,142544,31.34711002,46.54278322,1,1,0.541551915,0.283494402,39.4622623,-76.51853252
831,4,16.622,1.353,2,0,1,0,1,4,4,1,2,0.666666667,142428,142704,30.533,1,0.666666667,1,2,33.244,142428,142704,142704,142428,12.59449877,15.21141663,2,2,0.176024587,0.113901087,39.07767112,-76.63731288
426,3,0.797,26.77,0,0,0,0,0,3,3,0,1,1,142819,142821,0.969,2,1,2,2,1.593333333,142441,142819,142819,142821,0.655134244,0.846791641,2,2,0.009665054,0.005924849,38.08953627,-76.34097676
535,4,10.284,5.529,2,1,3,0,3,4,6,0,1,1,142442,142553,17.245,3,1,3,3,30.8535,142824,142442,142442,142553,5.635906636,9.985607478,3,3,0.116192781,0.050969547,39.46507186,-76.32807832
105,36,40.926,4.336,13,1,4,0,4,36,531,3,4,0.842857143,142840,143063,77.344,1,0.842857143,1,1,1207.316444,142834,143063,142736,142775,39.43475763,42.70522226,1,32,0.494621503,0.356636801,39.1406156,-76.02393343
389,7,3.422,2.125,0,0,1,0,1,7,16,1,2,0.761904762,142650,142558,7.457,1,0.761904762,1,1,15.64314286,142650,142937,142838,142558,2.684712466,3.153175643,1,5,0.036589859,0.024279781,39.27340365,-76.13857183
311,3,17.648,8.896,1,1,2,0,2,3,3,0,1,1,143030,142468,23.153,2,1,2,2,35.296,143040,142468,143030,142468,10.87398252,10.39290718,2,2,0.119957352,0.098341224,38.89612622,-76.1116415
403,13,9.761,2.968,7,1,2,0,2,13,22,7,8,0.282051282,143163,142961,24.559,1,0.282051282,1,1,33.03553846,143163,142961,142961,143163,7.663117129,11.87275238,1,1,0.137958092,0.069303065,39.36733171,-75.86892147
730,2,12.636,4.702,1,1,2,0,2,2,1,0,1,1,142526,142905,12.636,1,1,1,1,12.636,142526,142905,142905,142526,5.430999099,5.487057134,1,1,0.063506037,0.049116421,39.08935293,-76.53015418
630,3,1.323,1.67,0,1,2,0,2,3,2,1,2,0.666666667,143118,142552,2.647,1,0.666666667,1,1,1.764666667,143118,142552,142631,143118,1.20737591,1.021514449,1,1,0.011837401,0.010919166,39.17631927,-76.22234124
409,3,23.677,5.485,0,1,2,1,1,3,3,0,1,1,142633,149036,33.34,2,1,2,2,47.35466667,149036,142633,142633,149036,12.61243856,11.96534125,2,2,0.137055659,0.114063329,38.348231,-76.14974906
721,5,13.571,3.716,0,0,1,0,1,5,10,0,1,1,142833,142940,20.939,4,1,4,4,54.2828,143120,142748,143120,142940,3.12724685,6.462557531,4,4,0.074515225,0.028281937,38.822574,-76.16376771
497,2,0.923,10.782,0,2,2,2,0,2,1,0,1,1,142652,142947,0.923,1,1,1,1,0.923,142947,142652,142652,142947,1.170520428,0.441653931,1,1,0.005130797,0.010585856,39.35236764,-76.09616274
826,3,5.155,5.794,1,1,2,1,1,3,3,0,1,1,143048,142755,6.596,2,1,2,2,10.31066667,143048,142755,142755,142655,1.944144009,1.214924436,2,2,0.014108604,0.017582289,39.32534138,-76.08667795
453,3,10.81,4.443,2,1,2,0,2,3,2,1,2,0.666666667,142903,143007,21.621,1,0.666666667,1,1,14.414,143095,143007,143007,143095,6.436883911,7.868788612,1,1,0.090979469,0.058213359,39.01780215,-76.61238357
685,5,1.855,23.911,0,1,3,0,3,5,4,3,4,0.4,148399,147230,7.42,1,0.4,1,1,2.968,147230,144756,147230,148399,3.36759033,5.086270037,1,1,0.057116783,0.030455535,36.87438633,-76.19545268
766,5,12.475,47.16,0,1,2,0,2,5,10,0,1,1,144794,144210,20.547,4,1,4,4,49.9004,144210,144794,149068,144210,3.923709853,2.483843523,4,4,0.02846196,0.035484923,38.37635526,-75.91861387
15,765,194.505,12.782,424,1,6,0,6,765,95350,142,177,0.326284091,147319,144237,733.312,1,0.326284091,1,1,48486.39434,146566,145536,147884,144759,173.6281866,336.368795,426,1,3.804298756,1.57024424,37.4082651,-77.50264167
166,186,139.279,7.287,93,1,3,0,3,186,9781,38,42,0.56849753,144909,147196,325.718,1,0.56849753,1,1,14648.22733,145341,144385,146170,147793,143.1610374,182.2184702,1,1,2.077967598,1.294707955,38.02374822,-77.23828254
75,382,168.238,20.722,165,1,5,0,5,382,34355,77,98,0.472097401,147989,144840,492.709,1,0.472097401,1,2,30260.89531,145337,146930,147989,148988,120.3178713,156.8409998,1,3,1.77985631,1.088120818,37.66399868,-77.07951371
93,23,35.346,3.806,9,1,2,0,2,23,232,1,2,0.916996047,148912,148383,85.237,1,0.916996047,1,21,713.0594783,148383,148912,148912,148383,36.7042582,46.97374699,21,21,0.533086344,0.331942936,37.66792057,-76.61580318
582,7,20.154,7.131,3,0,2,0,2,7,16,1,2,0.761904762,144704,148971,33.566,1,0.761904762,1,5,92.13228571,147777,148971,144704,145963,12.01463289,8.809358296,5,5,0.09963764,0.108656944,37.41683228,-76.5254271
593,7,1.047,4.614,2,1,2,0,2,7,9,3,4,0.428571429,144734,149008,4.111,1,0.428571429,1,1,2.691428571,145350,144734,144733,149008,2.064760905,3.370506704,1,1,0.038262585,0.018673114,37.69138164,-76.39382042
187,25,12.355,5.331,2,0,2,0,2,25,160,6,8,0.533333333,146017,149035,31.541,1,0.533333333,1,1,158.1412,146612,145380,145378,146017,9.005019309,11.01051522,17,1,0.123605386,0.081438849,36.85070327,-76.10285174
301,7,20.925,10.695,10,2,3,1,2,7,12,2,3,0.571428571,149091,147876,43.448,1,0.571428571,1,4,71.74371429,149091,147876,149091,144833,15.53135006,12.43929832,4,1,0.142425556,0.14046114,38.31822347,-75.62211481
54,18,10.82,113.828,1,1,3,0,3,18,59,4,5,0.385620915,145453,149074,52.241,1,0.385620915,1,1,70.931,149048,149074,145453,149074,15.30073527,25.411711,1,1,0.29153583,0.138375525,38.46239659,-75.94980206
555,2,2.185,3.74,0,0,0,0,0,2,1,0,1,1,146628,145394,2.185,1,1,1,1,2.185,146628,145394,145394,146628,0.190274378,1.815714677,1,1,0.020503936,0.001720788,37.29767223,-75.96920348
868,2,0.184,227.855,0,0,1,0,1,2,1,0,1,1,146642,145455,0.184,1,1,1,1,0.184,145455,146642,145455,146642,1.743402638,1.435350944,1,1,0.016401096,0.015766841,38.17139423,-75.88549938
351,4,3.443,4.265,3,0,1,0,1,4,4,1,2,0.666666667,146625,146022,5.393,1,0.666666667,1,2,6.887,146022,146625,146625,149053,1.823147118,0.554214456,2,1,0.006255439,0.016488027,37.26132555,-75.98446623
863,2,4.764,10.036,2,1,1,1,0,2,1,0,1,1,146644,148445,4.764,1,1,1,1,4.764,146644,148445,146644,148445,2.577475032,2.411006866,1,1,0.027326513,0.023309956,37.5727398,-75.83076548
5,483,98.586,87.188,249,1,7,0,7,483,13802,56,122,0.118570827,150979,150204,536.833,1,0.118570827,1,1,5634.289975,149409,151756,151702,149409,168.7016759,319.5520487,6,6,3.571787938,1.52569027,36.51231563,-78.16744668
16,400,146.166,5.84,134,1,5,0,5,400,20994,66,77,0.263082707,151837,151141,532.638,1,0.263082707,1,22,15343.03796,152010,150465,149963,150533,128.3191533,162.7552185,26,46,1.819904788,1.16048215,36.545819,-77.06621117
221,15,30.563,21.03,1,1,4,0,4,15,51,3,5,0.485714286,151685,150152,63.228,1,0.485714286,1,9,207.8266667,152036,150151,152021,152042,31.03724039,22.1754507,1,9,0.248559669,0.280692029,36.73222167,-76.09461634
765,3,10.357,15.406,0,1,2,0,2,3,2,1,2,0.666666667,149805,150175,20.715,1,0.666666667,1,1,13.81,149804,150175,150175,149805,6.445695691,6.230727295,1,1,0.069064203,0.05829305,35.86221231,-75.94668219
228,3,39.659,757.338,0,1,1,0,1,3,3,0,1,1,152961,150946,52.768,2,1,2,2,79.31733333,150964,150946,152961,150946,5.962157961,32.86252489,2,2,0.363376148,0.053920071,35.66824716,-75.98957094
60,586,131.737,8.961,278,1,5,0,5,586,17378,128,187,0.101385607,153710,154150,484.12,1,0.101385607,1,4,7813.414751,152949,153852,152066,152949,180.4286426,231.0075811,2,20,2.545306473,1.631745642,35.38120454,-77.84467552
126,304,81.482,7.88,69,0,6,0,6,304,13859,31,40,0.300916276,153576,153254,425.248,1,0.300916276,1,80,7429.369033,154388,152253,152980,153254,110.7962505,204.4518126,80,80,2.270202916,1.002009971,35.9986839,-77.50874475
411,9,43.648,3.608,0,0,0,0,0,9,36,0,1,1,152329,152331,70.177,8,1,8,8,349.1851111,153210,152339,152329,153507,18.43269364,20.98221607,8,8,0.229623494,0.166700071,34.83000553,-77.51732818
438,6,26.414,258.36,0,1,3,0,3,6,8,2,3,0.533333333,154147,152360,57.621,1,0.533333333,1,3,70.43733333,152660,152360,152660,154147,13.52328636,18.62850582,3,3,0.203889337,0.122300779,34.83977729,-77.17392967
587,3,16.472,3529.243,0,1,2,0,2,3,3,0,1,1,154407,152395,21.44,2,1,2,2,32.944,154407,152395,154407,153250,6.917920648,4.096417399,2,2,0.045179151,0.062563719,35.46133583,-76.15763622
447,2,0.821,6.156,0,1,2,0,2,2,1,0,1,1,153188,153484,0.821,1,1,1,1,0.821,153188,153484,153188,153484,0.107892628,0.930255065,1,1,0.010110197,0.00097575,34.25364086,-77.80916943
9,2247,245.893,13.826,1209,1,7,0,7,2247,205384,459,602,0.081392386,155028,157218,863.05,1,0.081392386,1,1,44951.00068,157995,159782,159311,154722,315.884593,327.0631869,1,1,3.60747948,2.856770968,35.46396405,-79.98707333
2,3241,350.505,54.077,1760,1,7,0,7,3241,369134,804,1032,0.070305614,170111,160258,1514.947,1,0.070305614,1,1,79841.67127,171646,160258,170857,160913,491.7308903,406.1943485,1,1,4.389017733,4.447075174,33.7536045,-81.61874743
791,2,0.051,1.543,0,2,2,2,0,2,1,0,1,1,157527,160072,0.051,1,1,1,1,0.051,157527,160072,157527,160072,0.096015427,0.158159057,1,1,0.001700055,0.000868336,33.30929269,-79.29641478
378,2,0.711,10.827,3,0,1,0,1,2,1,0,1,1,158035,158438,0.711,1,1,1,1,0.711,158035,158438,158035,158438,1.208803339,1.116147523,1,1,0.012062061,0.010932076,33.77319397,-78.78894867
35,609,237.964,4.527,332,1,4,0,4,609,32719,227,258,0.176729539,161025,164708,546.219,1,0.176729539,1,1,25569.58132,160694,162520,164569,165881,179.9544442,149.9864415,1,1,1.609357083,1.627457126,33.15369122,-81.14888721
355,10,52.289,6.119,5,0,1,0,1,10,45,0,1,1,165132,163705,95.654,9,1,9,9,470.605,165157,164419,162965,162260,44.63487533,29.70648795,9,9,0.317279436,0.403665196,32.74544733,-80.15359948
592,2,0.063,2.633,0,0,1,0,1,2,1,0,1,1,161575,165186,0.063,1,1,1,1,0.063,165186,161575,165186,161575,0.797079063,1.439149987,1,1,0.015398901,0.007208558,32.90766073,-79.60403054
885,2,0.077,4.237,0,1,1,1,0,2,1,0,1,1,163034,161583,0.077,1,1,1,1,0.077,161583,163034,163034,161583,0.997644815,0.114518252,1,1,0.001229651,0.009022418,33.21642344,-79.2644657
24,1810,280.206,6.763,910,1,7,0,7,1810,314056,326,386,0.191831512,172844,174134,903.143,1,0.191831512,1,56,97237.9521,173998,172844,177002,173998,316.3759383,261.229254,69,47,2.7851551,2.861214556,32.58591724,-82.65693487
21,516,224.505,561.46,107,1,5,0,5,516,27618,146,202,0.207857304,183361,198501,998.894,1,0.207857304,1,1,24032.42819,198680,178033,173175,191956,539.4367778,235.3314492,1,1,2.438847414,4.878513735,29.90805018,-81.94493593
376,9,122.158,14.81,0,0,1,0,1,9,36,0,1,1,188384,191890,221.964,8,1,8,8,977.2668889,191890,188384,188384,191890,186.401443,64.43750475,8,8,0.659697405,1.68576196,28.66351059,-80.81333958
623,2,0.085,68.286,0,2,2,2,0,2,1,0,1,1,189997,186710,0.085,1,1,1,1,0.085,189997,186710,186710,189997,2.31262643,0.84785499,1,1,0.008721888,0.02091474,29.16115874,-81.83550708
317,26,11.618,57.311,0,1,4,0,4,26,94,8,12,0.289230769,196229,200129,28.239,1,0.289230769,1,1,84.00353846,193781,197521,195027,201371,11.4025462,11.16552751,1,3,0.11094056,0.103121405,25.29731873,-80.9151441
633,5,0.556,308.833,0,1,2,0,2,5,4,2,4,0.4,202614,194339,2.031,1,0.4,1,1,0.89,202614,194339,193051,200158,4.239471711,6.0888588,1,1,0.060445556,0.038340584,25.19025746,-80.78397423
161,8,49.252,24.422,2,1,3,0,3,8,18,1,2,0.642857143,195504,193054,144.038,2,0.642857143,2,2,221.63475,195504,193054,193054,200686,131.6472509,9.251901448,2,5,0.093207575,1.190580524,26.91499352,-80.15806831
542,2,0.725,12.516,0,1,2,0,2,2,1,0,1,1,199425,193118,0.725,1,1,1,1,0.725,193118,199425,199425,193118,1.458659758,0.124930322,1,1,0.001251177,0.013191707,26.23741576,-81.81632566
662,4,2.051,4.736,0,0,1,0,1,4,3,2,3,0.5,202276,193457,6.153,1,0.5,1,1,3.0765,201052,193457,202276,199802,2.391104836,1.169650507,1,1,0.011681614,0.021624476,25.91277002,-81.44439153
147,24,35.595,30.255,0,0,2,0,2,24,111,4,5,0.402173913,193550,201332,140.907,1,0.402173913,1,1,329.2578333,196210,193550,193550,201331,47.73852153,41.904506,1,1,0.417650997,0.431733694,25.6686571,-81.16204094
635,3,3.519,269.867,0,1,2,0,2,3,2,1,2,0.666666667,198105,193678,7.038,1,0.666666667,1,1,4.692,198105,193678,193678,198105,8.858947853,4.063456506,1,1,0.04034168,0.08011782,25.19864007,-81.13143163
628,2,0.239,23.391,0,0,1,0,1,2,1,0,1,1,193744,200071,0.239,1,1,1,1,0.239,200071,193744,200071,193744,0.464574016,0.320699418,1,1,0.003185948,0.004201476,25.27759741,-80.93498632
634,3,11.579,17.863,0,0,1,0,1,3,3,0,1,1,195039,193753,13.826,2,1,2,2,23.15733333,195039,193753,195039,193753,5.085726482,2.670516839,2,2,0.026551796,0.045993873,25.37742049,-80.94121279
763,2,0.256,18.436,0,0,1,0,1,2,1,0,1,1,193856,200220,0.256,1,1,1,1,0.256,200220,193856,193856,200220,0.148677462,0.557403837,1,1,0.00553566,0.001344597,25.23815783,-80.4683365
824,2,0.205,15.104,0,1,2,0,2,2,1,0,1,1,199749,194693,0.205,1,1,1,1,0.205,194693,199749,194693,199749,0.585792554,0.021980566,1,1,0.00021959,0.005297742,25.94745525,-81.49132202
158,6,7.929,6.003,4,1,2,0,2,6,5,3,5,0.333333333,198911,195190,39.591,1,0.333333333,1,1,13.21533333,198911,195190,201466,196439,2.142567742,6.627097771,1,1,0.066065165,0.019376777,25.69513893,-80.42502775
513,2,1.488,47.109,2,2,2,1,1,2,1,0,1,1,200429,195306,1.488,1,1,1,1,1.488,195306,200429,195306,200429,0.795112397,3.106305571,1,1,0.03098835,0.007190772,25.7786454,-80.28982231
767,2,29.281,41.857,2,1,2,0,2,2,1,0,1,1,196034,201281,29.281,1,1,1,1,29.281,196034,201281,196034,201281,2.683378055,24.96140895,1,1,0.251174361,0.024267713,26.78101379,-81.2543415
869,2,0.208,44.493,0,3,3,3,0,2,1,0,1,1,197640,196345,0.208,1,1,1,1,0.208,197640,196345,196345,197640,0.499381525,0.695071719,1,1,0.006903545,0.004516265,25.25021227,-80.44758921
800,5,0.204,2.654,0,1,1,0,1,5,4,3,4,0.4,197535,202578,0.818,1,0.4,1,1,0.3272,197535,202578,197535,202578,0.858655874,0.753366475,1,1,0.007483889,0.007765441,25.27217167,-80.9068592
699,2,4.382,8.868,0,0,0,0,0,2,1,0,1,1,202552,197540,4.382,1,1,1,1,4.382,202552,197540,202552,197540,1.173083106,1.863169781,1,1,0.018514554,0.010609032,25.31119186,-80.92822281
430,2,8.367,3.288,0,0,0,0,0,2,1,0,1,1,201927,198212,8.367,1,1,1,1,8.367,201927,198212,201927,198212,0.059469502,5.380768609,1,1,0.053911295,0.000537825,26.28674906,-81.80223389
483,3,1.137,16.956,0,1,2,0,2,3,2,1,2,0.666666667,198771,198759,2.273,1,0.666666667,1,1,1.515333333,199370,198771,199370,198771,1.139629596,1.798566614,1,1,0.017877769,0.010306488,25.34630756,-80.96306219
695,2,0.906,5.369,0,1,2,0,2,2,1,0,1,1,200210,198882,0.906,1,1,1,1,0.906,200210,198882,198882,200210,0.512194103,0.288926361,1,1,0.002869293,0.004632139,25.23488578,-80.49332945
629,2,0.483,6.378,0,0,1,0,1,2,1,0,1,1,201404,200182,0.483,1,1,1,1,0.483,200182,201404,201404,200182,0.461017469,0.37870642,1,1,0.003759868,0.004169312,25.20189271,-80.64241174
240,19,119.8,176.367,10,1,3,0,3,19,123,3,4,0.719298246,206558,204215,239.845,1,0.719298246,1,1,1551.092,210099,206558,211001,204251,124.878897,49.9646861,15,1,0.504593337,1.129369445,27.18828788,-81.73441007
302,19,25.976,201.425,3,2,4,0,4,19,24,7,13,0.140350877,206553,211196,183.185,1,0.140350877,1,1,65.624,211196,206553,206553,211196,91.01366714,73.52698869,1,1,0.752393214,0.823101879,28.61322764,-82.20317312
875,2,0.463,26.194,0,0,1,0,1,2,1,0,1,1,203143,204275,0.463,1,1,1,1,0.463,204275,203143,203143,204275,0.911340206,0.458593334,1,1,0.004673712,0.008241903,28.182998,-82.75119427
526,3,2.096,20.017,0,3,3,3,0,3,2,1,2,0.666666667,206593,203154,4.193,1,0.666666667,1,1,2.795333333,203154,206593,203154,206593,3.134993695,0.822667718,1,1,0.008383701,0.028351997,28.177352,-82.72382357
473,3,1.426,50.545,0,1,2,0,2,3,2,1,2,0.666666667,205438,211342,2.852,1,0.666666667,1,1,1.901333333,211342,205438,211342,203195,1.670905093,1.422700591,1,1,0.014438926,0.015111193,27.73239056,-82.66713117
217,2,0.11,4.684,0,2,2,1,1,2,1,0,1,1,205481,203226,0.11,1,1,1,1,0.11,203226,205481,205481,203226,0.357781762,0.297511678,1,1,0.003051951,0.003235677,28.87209926,-82.62704161
405,23,36.377,27.03,6,1,3,0,3,23,52,9,11,0.205533597,210978,210366,132.062,1,0.205533597,1,1,164.4868696,207214,207273,204413,210978,29.09273192,50.77005605,1,1,0.516837109,0.263106444,28.06240923,-82.2111526
522,10,8.844,3.358,0,1,2,0,2,10,19,4,5,0.422222222,205609,204450,16.069,1,0.422222222,1,5,33.6088,204461,205609,204450,209234,12.53748462,4.013036387,1,5,0.040576345,0.113385467,27.32191111,-82.49728122
113,10,24.611,65.547,0,1,4,0,4,10,24,3,4,0.533333333,207212,209599,54.332,1,0.533333333,1,1,118.1338,211958,209599,211579,207212,30.27655102,21.89937592,1,1,0.22099891,0.273812569,27.10602792,-82.24551425
129,23,58.676,38.539,23,1,3,0,3,23,146,3,4,0.577075099,207514,205545,130.727,1,0.577075099,1,16,744.9310435,210789,212102,205545,207514,45.87526519,61.06050943,16,16,0.619967177,0.414882931,27.77912701,-82.16456186
687,2,1.069,6.025,0,0,1,0,1,2,1,0,1,1,203958,208660,1.069,1,1,1,1,1.069,203958,208660,203958,208660,0.585853921,1.148814444,1,1,0.011556802,0.005298297,26.75005187,-82.02300412
704,5,2.533,4.167,0,1,1,0,1,5,7,1,2,0.7,203962,212149,4.757,1,0.7,1,3,7.0916,212148,203962,212149,203962,1.955746817,1.044218026,1,3,0.01051714,0.017687221,26.8854178,-82.03234681
342,8,29.331,65.487,2,1,4,0,4,8,28,0,1,1,208118,205356,58.311,7,1,7,7,205.32,208118,210395,204374,205356,16.62189204,27.91293543,7,7,0.282677278,0.150323693,27.49630729,-82.4781961
172,2,0.618,2.333,0,2,2,2,0,2,1,0,1,1,204859,205986,0.618,1,1,1,1,0.618,204859,205986,204859,205986,0.683715369,0.263014798,1,1,0.002649544,0.006183329,26.90738352,-82.24191527
715,2,3.007,140.265,1,2,3,1,2,2,1,0,1,1,207759,205355,3.007,1,1,1,1,3.007,205355,207759,205355,207759,5.819940359,1.269209685,1,1,0.012898674,0.052633895,27.88006278,-82.77482039
644,2,0.627,8.546,0,1,1,1,0,2,1,0,1,1,210211,205380,0.627,1,1,1,1,0.627,205380,210211,205380,210211,0.282065896,0.489303653,1,1,0.0049713,0.002550924,27.85006967,-82.74149236
498,2,0.053,19.416,0,1,1,1,0,2,1,0,1,1,210221,205395,0.053,1,1,1,1,0.053,205395,210221,205395,210221,0.865460272,0.366425612,1,1,0.003738459,0.007826978,28.29908004,-82.72488303
310,2,2.36,3.855,0,0,0,0,0,2,1,0,1,1,207849,205480,2.36,1,1,1,1,2.36,207849,205480,207849,205480,0.242129585,0.461263752,1,1,0.004724687,0.002189752,28.71611945,-82.64081407
803,3,1.942,4.168,0,0,1,0,1,3,2,1,2,0.666666667,206692,210332,3.885,1,0.666666667,1,1,2.59,205516,210332,206692,210332,1.326609404,1.051541706,1,1,0.010645783,0.01199748,27.46226674,-82.58650754
571,2,13.479,513.493,1,1,2,0,2,2,1,0,1,1,206550,206667,13.479,1,1,1,1,13.479,206550,206667,206550,206667,3.729184157,9.041829547,1,1,0.092095407,0.033725687,28.1207226,-82.6757843
530,2,0.137,2.718,0,0,1,0,1,2,1,0,1,1,206616,210240,0.137,1,1,1,1,0.137,210240,206616,210240,206616,0.112996446,0.39070252,1,1,0.003989635,0.001021908,28.39203675,-82.69731317
418,3,0.192,5.331,0,1,2,0,2,3,2,1,2,0.666666667,206702,211437,0.384,1,0.666666667,1,1,0.256,206702,211437,206702,211437,0.417606615,1.310905524,1,1,0.013441292,0.003776716,28.82325785,-82.59087029
656,3,0.49,1.526,0,0,1,0,1,3,2,1,2,0.666666667,208299,210688,0.981,1,0.666666667,1,1,0.654,208299,210688,207098,210688,0.513022961,0.452414332,1,1,0.004559043,0.004639635,26.94541985,-82.32126194
723,2,2.264,26.265,1,1,1,1,0,2,1,0,1,1,207753,208985,2.264,1,1,1,1,2.264,208985,207753,208985,207753,3.10317032,0.506147265,1,1,0.00514443,0.028064195,27.89220222,-82.80652991
602,3,4.582,24.672,2,0,1,0,1,3,2,1,2,0.666666667,211861,208206,9.163,1,0.666666667,1,1,6.108666667,211861,208206,208206,211861,2.425224779,7.589043879,1,1,0.077196651,0.021933047,27.97952752,-82.34132162
234,46,20.79,8.913,13,1,4,0,4,46,192,12,14,0.185507246,218566,218796,101.619,1,0.185507246,1,3,173.5472174,218796,216535,216523,216882,53.60447205,43.87152722,3,1,0.458380875,0.484783693,30.7085503,-83.73061683
36,1076,234.917,6.382,268,0,5,0,5,1076,176225,198,214,0.304703034,216704,214628,590.491,1,0.304703034,1,213,76948.31113,215510,218899,218571,216510,245.8567106,162.7306882,550,1,1.699770882,2.223458594,30.68040195,-82.93447348
680,3,0.596,28.737,1,2,2,2,0,3,2,1,2,0.666666667,219964,212845,1.192,1,0.666666667,1,1,0.794666667,213883,219964,212845,219964,1.820462772,2.081745661,1,1,0.02156694,0.016463751,29.87692128,-83.50689303
206,3,1.564,1.904,0,0,0,0,0,3,3,0,1,1,216041,213056,2.228,2,1,2,2,3.128666667,213055,216041,213055,216041,0.816250808,0.444404754,2,2,0.004587496,0.007381942,29.5151436,-83.35928805
486,7,0.853,4.86,0,1,2,0,2,7,6,3,6,0.285714286,219166,215105,4.686,1,0.285714286,1,1,1.461714286,219166,215105,213099,215105,3.162912647,0.610511897,1,1,0.006358214,0.028604488,30.39509882,-83.32546481
281,2,21.864,5.108,0,2,3,2,1,2,1,0,1,1,214206,213234,21.864,1,1,1,1,21.864,214206,213234,214206,213234,19.58340129,0.728376755,1,1,0.007521041,0.177106746,29.54423328,-83.14800522
472,3,0.746,1.19,0,1,2,1,1,3,2,1,2,0.666666667,214031,215031,1.493,1,0.666666667,1,1,0.995333333,219091,214031,215031,214031,0.282680371,1.466001083,1,1,0.015138767,0.002556481,29.55222382,-83.37657804
116,2,4.141,1.917,0,0,1,0,1,2,1,0,1,1,214159,219231,4.141,1,1,1,1,4.141,214159,219231,214159,219231,1.824174611,0.954321384,1,1,0.009846313,0.01649732,29.46429148,-83.2402509
703,2,3.936,3.845,0,1,1,1,0,2,1,0,1,1,214896,219933,3.936,1,1,1,1,3.936,219933,214896,219933,214896,0.948692456,1.66178551,1,1,0.017239918,0.008579706,30.01418124,-83.51542529
884,2,3.983,3.64,0,0,0,0,0,2,1,0,1,1,216002,216003,3.983,1,1,1,1,3.983,216002,216003,216002,216003,0.644263701,0.371515146,1,1,0.003835609,0.005826539,29.52931423,-83.37752719
18,410,75.119,22.776,99,1,5,0,5,410,33969,79,94,0.405140438,220894,222644,317.101,1,0.405140438,1,1,12447.35533,221623,220894,222319,222314,130.1909486,89.3045889,4,2,0.934661875,1.177410138,30.87151142,-84.27936
450,17,7.265,20.183,6,1,3,0,3,17,28,9,10,0.205882353,223186,222534,43.137,1,0.205882353,1,1,23.93082353,222534,222448,223186,222534,16.27248539,22.24000002,1,1,0.231812167,0.147163758,30.47601613,-84.10187122
103,27,16.329,83.504,7,1,4,0,4,27,59,10,15,0.168091168,222521,221504,47.746,1,0.168091168,1,1,71.36577778,222948,221194,221838,220895,31.86647106,15.74148425,1,1,0.16430131,0.288191357,30.60881654,-83.97767394
491,2,6.235,7.224,0,1,1,1,0,2,1,0,1,1,223291,221213,6.235,1,1,1,1,6.235,223291,221213,223291,221213,2.5556658,1.888974566,1,1,0.019688007,0.023112719,30.47024977,-83.98356534
288,3,3.878,8.36,1,0,1,0,1,3,2,1,2,0.666666667,222172,222511,7.755,1,0.666666667,1,1,5.17,222172,222878,222172,222511,0.373281831,3.774348638,1,1,0.039370194,0.003375855,30.54858629,-84.08427507
816,2,4.367,54.867,0,2,2,2,0,2,1,0,1,1,222764,222763,4.367,1,1,1,1,4.367,222763,222764,222764,222763,4.771911522,0.091102398,1,1,0.000948329,0.043155819,30.34741425,-84.3081886
28,1665,103.571,38.153,944,1,8,0,8,1665,63795,338,461,0.046052062,228005,231466,906.019,1,0.046052062,1,10,7936.724404,223577,226434,223395,230493,553.8740816,198.9151225,15,1,2.140389412,5.00908063,33.39917778,-84.3263842
895,2,1.077,10.454,0,1,2,0,2,2,1,0,1,1,230597,225508,1.077,1,1,1,1,1.077,230597,225508,225508,230597,0.765565339,1.009730054,1,1,0.010436412,0.006923557,29.64274231,-85.12359603
299,4,0.217,7.323,0,1,1,1,0,4,4,0,4,0.666666667,226575,230607,0.409,2,0.666666667,2,2,0.434,229584,230607,230607,226575,0.565318326,0.822434513,2,2,0.008501849,0.005112579,29.65807029,-85.09526073
248,6,45.805,110.488,2,1,3,0,3,6,15,0,1,1,233820,234502,80.569,5,1,5,5,229.025,236104,234502,233820,234502,20.58375687,37.30041783,5,5,0.388943984,0.186153679,30.51449706,-85.52169908
17,222,105.808,5.236,66,1,6,0,6,222,7444,34,44,0.303452774,233240,235119,356.26,1,0.303452774,1,2,7095.803523,234589,232593,235091,233240,166.9418764,175.6662793,2,2,1.853217444,1.509775141,31.62237072,-86.49867212
196,18,63.524,9.792,4,0,2,0,2,18,122,2,3,0.797385621,232737,235081,134.359,1,0.797385621,1,1,861.0991111,235106,233359,233338,235130,61.81022149,39.07176852,15,15,0.408148267,0.558994171,30.68882174,-87.47337833
627,6,13.987,3.815,1,0,0,0,0,6,15,0,1,1,233999,235704,22.503,5,1,5,5,69.937,233986,233999,233986,235704,13.85436395,7.682993842,5,5,0.080084604,0.125294951,30.47986538,-87.35630676
