lagoslakeid,net_id,lagos_degree,strength
120317,88,35,1092.751
122442,88,2,1.005
34172,88,2,2.058
89433,88,2,1.696
21626,88,2,1.19
74674,88,2,0.909
16335,88,2,0.651
122432,88,35,1087.44
35191,88,3,5.283
97592,88,35,2446.988
119246,88,2,4.481
135216,88,2,1.669
6755,88,2,1.2
40534,88,3,0.43
26941,88,2,1.814
7324,88,4,14.041
24843,88,4,13.065
22753,88,36,1183.394
137190,88,35,1267.461
103719,88,48,1587.951
66495,88,2,0.31
46765,88,2,0.343
89422,88,9,188.216
137197,88,2,1.376
140333,88,2,0.548
43729,88,2,1.008
44775,88,9,218.681
43728,88,10,265.64
7412,88,2,1.985
6513,88,2,1.374
48874,88,2,0.528
42689,88,9,247.255
35203,88,4,40.385
6441,88,4,77.586
88395,88,4,65.505
84203,88,2,2.721
34178,88,4,47.861
111171,89,2,4.186
143500,90,2,1.434
144009,90,20,489.031
143874,90,4,12.87
144101,90,14,305.625
143255,90,26,800.503
144165,90,9,248.953
144155,90,9,263.167
143325,90,13,263.759
144200,90,310,104978.081
72760,90,310,93494.475
73764,90,310,86063.605
143984,90,311,136788.598
143550,90,310,91951.809
127797,90,310,85734.373
144125,90,310,80288.871
143403,90,310,65040.646
144109,90,310,138405.008
15418,90,311,114749.807
59384,90,2,5.454
48973,90,310,89688.2
143638,90,312,84785.106
116230,90,310,109733.463
112214,90,2,0.07
131963,90,2,0.247
96772,90,2,0.282
132998,90,310,116282.718
143368,90,311,71269.597
144099,90,310,98390.983
143909,90,310,64229.027
143456,90,2,1.536
143830,90,310,140749.429
143672,90,310,90266.073
140211,90,310,88120.712
143197,90,310,92421.38
119348,90,310,96122.827
143187,90,310,123380.221
143540,90,310,77764.026
143973,90,310,106710.454
144061,90,2,0.11
143416,90,310,64437.815
144077,90,310,87311.896
35319,90,310,131559.332
144085,90,310,76050.436
143764,90,310,66458.069
42816,90,310,72007.092
22863,90,310,76359.412
66605,90,310,95248.768
59386,90,310,101559.349
59383,90,310,98624.037
143555,90,310,75466.123
144197,90,310,98022.102
143605,90,310,71046.456
143876,90,310,67354.84
30124,90,310,100352.923
143539,90,310,76703.524
143363,90,4,4.357
143714,90,3,3.717
143362,90,21,635.4
143215,90,20,614.239
141805,91,2,0.884
141807,91,2,1.374
142344,91,3,3.734
142349,91,4,40.019
23033,92,58,3202.086
136871,92,53,3415.974
97927,92,2,2.9
112299,92,53,2826.777
115317,92,53,5260.266
48116,92,54,4635.165
51261,92,2,0.704
18733,92,53,4406.06
92775,92,2,1.228
34468,92,2,0.651
10487,92,53,4306.192
65736,92,53,4516.57
18730,92,53,4388.495
13567,92,53,4513.458
134905,92,54,3778.722
145952,93,22,740.081
29996,94,2,2.554
83099,94,2,2.472
1380,94,2,3.595
71554,94,2,6.289
45728,94,2,5.312
456859,95,18,3358.359
456721,95,19,5758.332
81996,96,5,91.339
8456,96,2,1.356
22671,96,5,80.404
8502,96,8,98.845
106733,96,4,39.453
92724,97,2,2.099
44982,97,3,47.646
257922,97,4,70.154
2729,97,6,21.798
45995,97,2,4.038
2896,97,5,28.121
472229,98,2,0.701
471976,98,52,4559.561
470973,98,4,25.147
471847,98,52,6445.081
470709,98,52,4796.32
471487,98,54,4806.272
470977,98,9,120.183
470976,98,5,74.734
471481,98,52,4729.314
470683,98,52,4122.569
470929,98,2,11.041
471705,98,52,5146.391
471199,98,52,4136.89
471985,98,53,4588.085
471716,98,53,4002.28
470943,98,2,1.202
472488,98,52,3963.262
472219,98,52,4649.2
471731,98,52,6120.279
471746,98,4,27.6
471228,98,53,3764.1
455414,99,18,1163.562
455274,99,18,1143.243
455256,99,19,1084.782
455262,99,18,959.854
455122,99,18,937.827
455030,99,45,7377.078
455483,99,16,599.598
455235,99,16,684.116
455526,99,2,5.926
455527,99,2,7.565
455278,99,12,1030.471
455439,99,12,784.641
455121,99,30,1857.336
455396,99,2,39.826
455486,99,5,110.851
455596,99,2,25.436
455557,99,2,22.172
455469,99,5,129.425
455189,99,30,5696.192
455494,99,29,5831.478
455026,99,17,1332.025
455076,99,16,1128.54
455360,99,5,81.177
455342,99,2,3.624
455498,99,2,4.032
455097,99,2,0.749
455499,99,29,6288.047
234462,100,207,31300.167
235952,100,208,24081.312
234780,100,207,26475.494
234787,100,207,24783.427
233129,100,207,25186.083
233021,100,208,26804.57
234494,100,207,30406.82
232729,100,207,29952.726
234836,100,2,0.064
235426,100,207,32472.642
233198,100,2,0.284
235507,100,207,40581.349
234489,100,207,30310.082
233251,100,207,35983.961
233311,100,208,49383.375
235373,100,207,28302.987
233071,100,208,34596.076
231984,100,207,41473.041
234888,100,207,25009.288
231950,100,207,46097.843
232509,100,207,41350.964
232712,100,207,34120.31
234881,100,207,25599.875
235609,100,207,40309.138
236037,100,207,29442.715
236158,100,207,48259.803
233135,100,207,30294.841
235371,100,2,1.438
235925,100,207,26720.768
235423,100,207,29835.99
233925,100,207,48816.456
232621,100,2,0.382
233252,100,207,52954.142
232068,100,207,35343.991
233795,100,207,40341.677
235965,100,207,26237.533
233745,100,207,21514.685
232117,100,207,40585.97
8516,102,2,1.809
7482,102,6,12.721
141453,102,2,1.233
112954,102,6,189.387
8340,102,25,769.584
8295,102,6,136.84
56057,102,2,5.663
7551,102,2,5.301
67478,102,5,118.161
8028,102,3,14.613
88300,102,5,175.931
11176,102,3,4.509
90397,102,9,245.828
96520,102,9,313.943
7871,102,3,5.921
28887,102,9,242.562
7884,102,13,29.086
7494,102,2,2.957
7828,102,2,6.766
8347,102,2,4.473
7827,102,3,2.871
8432,102,2,5.581
7882,102,3,5.604
7948,102,2,2.266
57075,102,2,3.531
7717,102,2,2.894
222201,103,3,11.139
221525,103,4,11.241
221871,103,4,11.942
221546,103,2,1.835
223303,103,2,3.16
222570,103,9,175.46
222531,103,9,216.536
223337,103,9,202.362
222955,103,2,1.103
221287,103,8,25.201
78006,104,2,20.139
56273,104,2,24.129
3062,104,7,445.123
95716,104,7,227.549
2476,104,7,256.566
14472,104,7,521.285
4860,104,3,29.007
37497,104,3,45.228
5466,104,7,241.751
142681,105,2,0.721
142486,105,33,1487.531
142574,105,33,1554.286
460964,106,2,1.014
461184,106,2,3.031
461438,106,2,2.827
460967,106,2,1.81
461685,106,2,3.347
461687,106,2,3.285
460770,106,2,4.34
460969,106,2,3.449
460721,106,2,4.472
460724,106,2,7.629
461194,106,2,9.527
460726,106,2,4.082
461692,106,2,6.346
5068,107,3,4.652
480838,108,2,0.545
480825,108,2,4.18
481185,108,2,25.062
477510,109,2,1.343
477506,109,2,1.32
477685,109,25,1167.813
477660,109,25,1434.566
477671,109,25,1099.163
476912,109,2,3.559
477968,109,8,833.654
476924,109,2,2.811
477985,109,8,434.186
476690,109,11,1038.936
477387,109,31,1391.561
477296,109,25,1186.136
478044,109,2,0.733
477331,109,25,1287.808
477846,109,25,1178.111
477687,109,25,1160.093
477511,109,25,1237.278
477151,109,2,2.461
31363,110,2,0.888
91693,110,2,1.831
6339,110,14,183.27
53369,110,11,204.428
120580,110,4,14.996
47021,110,4,4.435
134941,110,7,20.179
867,110,3,44.856
820,110,4,50.622
84479,110,5,56.096
42977,110,16,437.292
93806,110,2,2.419
26163,110,14,423.707
84473,110,14,377.45
114254,110,3,15.143
48102,110,4,42.066
76039,110,2,0.182
49122,110,2,0.176
2704,110,2,1.05
2093,110,2,1.532
120582,110,2,8.74
101939,110,2,8.259
3409,110,15,374.084
123752,110,2,1.552
128683,110,2,5.122
63654,110,2,8.059
129733,110,14,307.029
480,110,16,392.688
6340,110,12,205.315
127645,110,11,203.819
40811,110,3,6.515
64722,110,2,4.811
41908,110,2,2.544
84476,110,2,1.171
2567,110,2,0.669
134939,110,2,0.845
116374,110,4,10.613
141045,110,4,13.124
69829,110,2,0.914
35482,110,2,0.846
119512,110,2,6.39
36525,110,2,6.219
4225,110,2,0.65
71815,110,2,1.531
54398,110,2,1.377
18714,110,2,1.474
6338,110,4,11.772
631,110,5,27.378
484,110,2,0.823
66767,110,4,14.191
1265,110,2,12.49
15557,110,2,5.984
2320,110,2,2.633
97904,110,3,4.685
127646,110,2,1.363
57429,110,4,21.155
94803,110,5,12.045
34446,110,4,12.931
59535,110,2,0.784
133927,110,2,0.606
13532,110,4,21.216
20818,110,2,0.452
110138,110,2,0.839
124809,110,4,33.872
29231,110,5,24.498
1796,110,2,0.945
106070,110,2,1.177
16571,110,2,1.52
17626,110,2,0.939
1997,110,11,196.012
53364,110,2,5.507
82319,110,2,6.381
81286,110,2,2.722
111198,110,11,203.723
53374,110,12,205.68
26162,110,3,7.109
109170,110,2,0.331
110137,110,4,31.005
94815,110,4,40.893
81289,110,2,0.347
132830,110,2,1.208
33379,110,2,2.16
470713,111,9,156.642
470843,111,8,174.499
472271,111,12,331.147
472405,111,4,88.047
472272,111,4,124.219
208974,113,2,15.742
211261,113,7,172.83
205683,113,7,162.226
65726,114,10,852.244
3419,114,9,996.946
95835,114,2,0.897
116381,114,6,96.514
91705,114,2,5.175
124819,114,3,4.265
126608,114,2,3.335
34463,114,4,25.659
49146,114,3,19.872
2116,114,3,16.343
67803,114,4,23.477
112290,114,5,34.421
123760,114,2,6.722
51251,114,6,58.159
134917,114,7,128.025
91704,114,4,42.698
81296,114,2,17.592
27209,114,3,21.758
83412,114,10,891.79
115309,114,2,21.777
99913,114,2,18.316
81292,114,10,803.292
98928,114,5,80.686
60512,114,4,57.479
2741,115,2,1.471
63550,115,2,0.522
4513,115,3,9.305
4909,115,3,10.322
4326,115,3,8.691
453,115,2,0.639
15440,115,4,10.911
2609,115,4,10.52
616,115,2,0.974
3453,115,6,39.397
5322,115,6,49.488
71686,115,15,305.807
48996,115,2,1.029
116249,115,10,240.1
13398,115,2,1.78
111086,115,10,175.936
1232,115,10,252.238
127768,115,16,328.433
76937,115,7,147.533
3610,115,7,175.231
4952,115,2,0.382
4376,115,2,0.404
76950,115,2,0.386
67676,117,5,100.572
73781,117,26,1080.235
2341,117,3,13.869
1414,117,24,950.242
106964,117,23,925.137
65597,117,23,739.624
1558,117,24,1595.556
28037,117,2,2.552
89581,117,23,856.472
4121,117,26,1647.886
2311,117,9,353.732
3704,117,6,238.142
469820,118,21,1364.601
470290,118,2,9.146
469457,118,22,3337.465
469969,118,23,1920.344
456586,119,6,670.594
456587,119,4,561.091
456493,119,3,243.405
456619,119,10,857.558
456548,119,9,1031.812
456650,119,3,100.822
456535,119,3,76.993
456549,119,10,790.165
456588,119,16,1391.791
456550,119,16,1212.856
456544,119,5,105.395
456551,119,10,672.298
456617,119,9,785
5616,120,4,33.706
5818,120,7,48.487
55067,120,42,1406.273
83038,120,21,743.102
51951,120,5,20.535
22663,120,21,901.748
6162,120,22,690.97
73573,120,21,887.978
19443,120,21,679.53
6150,120,2,0.919
6254,120,21,561.017
40477,120,45,1788.07
5995,120,3,21.546
140385,120,2,2.192
5637,120,2,7.57
140381,120,26,972.461
124469,120,26,897.618
5978,120,27,1506.072
56063,120,5,97.644
8100,120,2,11.69
8226,120,5,119.599
7532,120,29,1083.151
104681,120,3,5.99
128980,120,26,1581.286
5709,120,16,337.393
5659,120,3,12.205
6281,120,11,164.184
6329,120,10,134.168
109836,120,11,158.143
6272,120,2,2.419
58142,120,10,167.888
78909,120,10,137.871
141349,120,16,498.869
43665,120,2,2.537
6107,120,17,243.351
21571,120,2,7.714
79921,120,16,272.771
5936,120,16,309.455
6032,120,16,457.349
119175,120,27,1366.452
5863,120,2,19.916
5753,120,5,30.321
140393,121,2,4.543
481734,122,19,1082.061
481750,122,17,786.931
481672,122,16,914.349
481786,122,17,1115.161
481787,122,17,1060.94
99859,123,2,2.937
45979,123,2,1.771
95783,123,31,1917.003
116336,123,31,2887.467
123705,123,31,2135.177
49074,123,31,4811.125
63612,123,2,4.968
97861,123,31,2912.495
35450,123,31,2380.464
50159,123,31,3000.336
89653,123,2,1.363
101902,123,2,1.022
12506,123,2,0.759
64680,123,31,2852.254
11459,123,31,2039.374
4107,123,2,0.696
257851,123,14,427.67
20782,123,14,511.34
40767,123,3,10.451
43962,123,4,18.301
128721,123,4,15.944
20776,123,14,502.82
34388,123,3,3.82
78081,123,14,526.185
2527,123,15,537.669
111164,123,31,2988.391
107055,123,31,3140.044
2119,123,34,2107.195
575,123,3,7.016
232348,124,3,18.763
51279,125,8,175.092
18740,125,6,139.279
153691,126,8,38.086
153107,126,3,5.38
152802,126,4,7.861
152202,126,7,35.5
153115,126,3,6.589
153692,126,4,11.289
154016,126,83,14439.48
152313,126,83,10915.815
153423,126,81,16372.859
152230,126,81,16661.057
152852,126,81,12268.507
153160,126,93,12252.741
154209,126,145,8637.563
152564,126,12,75.545
152694,126,151,9499.693
153926,126,145,9208.892
153969,126,145,8895.677
154285,126,145,8287.32
154023,126,146,7933.846
152858,126,145,11534.564
153401,126,145,10523.384
153968,126,146,7464.115
152526,126,145,8326.602
153669,126,147,11918.158
153100,126,145,8495.544
153120,126,145,7455.884
154014,126,145,10501.848
154148,126,229,24640.606
153794,126,81,8011.16
154035,126,86,16042.54
153704,126,7,81.906
73869,127,2,1.38
114200,127,22,1617.587
95771,127,22,1565.03
53315,127,2,1.042
6342,127,22,1759.549
139054,127,22,1571.527
106041,127,22,1888.693
44964,127,22,1874.546
252712,128,2,20.07
204253,129,18,904.72
204967,129,19,783.035
205083,129,17,918.765
130925,130,2,1.424
5142,130,12,453.72
21779,130,12,382.335
2771,130,2,5.505
5386,130,12,422.818
97760,130,12,483.95
54246,130,24,2237.66
120453,130,14,1133.306
5061,130,2,18.737
124654,130,2,16.897
58310,130,14,1375.117
4922,130,4,16.686
4516,130,2,3.081
121520,130,14,1103.673
58315,130,14,1258.43
112116,130,14,1017.562
5423,130,2,2.593
127788,130,2,1.173
92617,130,2,0.699
355684,131,2,5.789
356242,131,2,2.33
482966,132,2,3.111
483115,132,3,3.097
482964,132,3,1.576
482804,132,2,0.486
483252,132,2,0.528
483185,132,2,0.215
483117,132,4,78.096
483032,132,2,3.204
482888,132,4,71.177
483168,132,16,490.4
483035,132,2,1.133
483118,132,3,11.377
482807,132,4,14.454
482890,132,2,3.029
483036,132,6,99.191
482891,132,5,49.669
482812,132,2,1.242
483125,132,7,201.073
483047,132,2,1.86
482898,132,7,203.941
482744,132,4,11.214
483120,132,2,2.187
483046,132,2,1.453
482814,132,3,6.934
483049,132,7,270.785
483121,132,3,2.392
483122,132,2,9.766
483243,132,16,792.422
482757,132,2,1.073
483201,132,3,3.379
483134,132,2,1.678
483273,132,11,651.202
482910,132,2,1.629
482764,132,2,0.522
483136,132,11,839.616
483206,132,11,635.863
483057,132,11,782.886
482822,132,6,20.035
483198,132,2,1.849
482821,132,4,11.063
483130,132,4,10.127
483199,132,2,1.266
483197,132,2,0.769
482976,132,2,1.357
482752,132,4,10.729
482818,132,3,11.359
483268,132,4,10.628
482823,132,4,16.427
482979,132,12,607.532
483215,132,2,1.091
483142,132,13,1053.368
482916,132,2,0.664
482998,132,2,0.379
483218,132,13,865.917
483107,132,2,25.795
483106,132,13,936.707
482873,132,23,1710.184
231720,133,3,0.438
231719,133,3,0.457
235271,133,2,0.081
232918,133,2,0.059
232917,133,136,9266.941
232967,133,136,12013.932
232983,133,136,14293.655
232871,133,136,13882.349
232414,133,136,15452.001
234773,133,136,15223.008
232356,133,136,13017.429
235886,133,136,12352.486
233598,133,136,14509.559
232341,133,137,12006.937
235355,133,136,14318.485
234205,133,136,14509.719
234770,133,136,13653.508
232306,133,4,0.287
232307,133,3,0.233
234132,133,2,0.122
234133,133,136,10514
235878,133,136,12887.341
232892,133,136,9903.703
234726,133,2,0.084
231761,133,136,12087.861
235901,133,2,1.216
231796,133,136,14484.538
234699,133,2,0.392
235289,133,136,10342.326
231772,133,136,12303.642
482316,134,4,206.991
482138,134,3,9.41
482315,134,2,25.537
482364,134,18,1110.137
482507,134,18,1274.978
482352,134,18,987.099
482543,134,18,765.132
482168,134,3,74.893
481997,134,9,155.052
481993,134,9,172.909
481994,134,2,8.585
93845,135,12,404.733
57483,135,12,341.945
88702,135,2,91.119
113296,135,12,473.674
140002,135,3,29.725
23068,135,3,23.134
7231,135,15,294.66
65775,135,2,5.161
41973,135,2,5.88
474128,136,20,1880.481
481584,137,4,48.098
82095,138,2,3.919
102952,139,2,0.539
120624,139,125,24249.651
21950,139,126,24075.383
6844,139,137,26558.609
26206,139,125,24357.296
13576,139,125,23512.308
79249,139,125,37946.076
6974,139,126,20636.931
76064,139,125,25051.943
77101,139,125,25511.731
6561,139,125,19647.477
82339,139,125,41172.878
24131,139,126,25155.074
17665,139,125,25575.058
53405,139,125,24360.645
6846,139,126,31821.357
10509,139,125,29813.934
44035,139,125,28846.618
88678,139,2,1.452
121721,139,6,138.784
86564,139,7,142.436
65794,139,2,11.997
6490,139,6,84.2
34487,139,8,177.14
51288,139,125,22804.976
79250,139,125,27218.21
6482,139,129,30404.981
18739,139,125,25349.761
141015,139,125,22449.932
30353,139,15,601.074
82359,139,2,9.877
51289,139,2,13.547
34481,139,3,5.819
79259,139,15,386.402
82350,139,4,22.076
87638,139,7,61.797
17667,139,28,1381.96
20887,139,25,1614.537
83430,139,25,1248.479
38705,139,56,2167.454
6534,139,8,523.378
29274,139,7,90.715
60527,139,7,88.07
117415,139,2,5.608
54437,139,17,574.654
91736,139,4,58.136
14622,139,15,391.469
6747,139,137,29548.979
68801,139,2,2.387
141010,139,125,28698.917
456146,140,2,0.087
456330,140,4,42.496
455939,140,9,366.938
456169,140,17,592.383
455940,140,6,108.914
455969,140,10,388.138
456067,140,9,389.424
456058,140,9,530.995
456264,140,9,488.257
455973,140,3,27.638
456026,140,3,22.798
455754,140,2,27.145
455751,140,2,5.579
39503,141,2,0.642
93581,141,2,0.46
74720,141,6,31.989
49952,141,7,33.407
103752,141,2,1.685
113059,141,2,1.382
101717,141,2,1.272
47860,141,6,32.463
34209,141,2,0.083
66534,141,2,0.416
27940,141,2,0.537
22798,141,2,0.249
98680,141,7,36.11
81075,142,9,215.129
125668,142,9,174.18
2218,142,9,250.621
23903,142,2,0.937
712,142,2,6.94
61321,142,4,19.592
123569,142,4,11.565
66557,142,2,0.768
137121,142,3,9.928
3700,142,4,29.175
112061,142,12,229.046
121436,143,2,3.276
124658,144,13,317.999
63520,144,13,291.746
469698,145,12,2370.523
470194,145,11,1384.243
470047,145,2,0.909
470282,145,11,1108.503
469711,145,3,61.035
470199,145,5,109.667
469700,145,13,1470.232
31277,146,13,306.238
83300,146,13,374.029
86465,146,13,456.364
51147,146,5,31.351
1254,146,25,821.836
96735,146,2,1.882
136974,146,9,166.26
257202,146,13,423.85
198659,147,8,146.105
197411,147,8,117.763
195567,147,9,199.22
200018,147,14,621.489
142587,148,10,330.975
142906,148,2,0.518
143098,148,9,120.162
142694,148,9,244.082
106089,149,2,0.322
102934,150,26,1597.074
87617,150,26,1367.618
76058,150,26,1615.19
445420,151,6,421.156
444539,151,6,86.136
444524,151,5,58.267
446324,151,9,339.825
446358,151,6,339.754
446804,151,2,11.867
444048,151,2,18.72
445926,151,6,350.144
445485,151,6,356.608
445642,151,2,22.904
444046,151,3,48.151
36180,152,2,1.441
120252,152,2,1.366
79916,152,2,10.841
117321,153,2,0.542
1782,153,23,894.553
38587,153,44,3637.034
114188,153,7,47.682
84404,153,7,35.45
24042,153,7,77.654
14511,153,7,45.789
3498,153,2,2.856
123670,153,44,2501.521
100820,153,44,2413.501
51183,153,2,4.413
2677,153,44,2442.349
2489,153,2,0.451
30214,153,3,1.98
54327,153,2,3.347
86443,153,2,2.153
28107,153,45,3503.89
90630,153,44,2544.329
58394,153,44,2436.837
19707,153,2,3.968
121602,153,2,1
92688,153,2,1.138
102835,153,44,4358.651
52210,153,2,5.715
44950,153,3,6.49
98839,153,2,4.106
690,153,44,2965.032
138087,153,44,2301.236
138077,153,2,8.449
44953,153,2,12.251
115229,153,2,9.079
52211,153,2,1.085
61460,153,2,0.7
18637,153,44,3352.634
82265,153,3,3.013
132893,153,44,2910.533
3871,153,44,4551.862
2339,153,2,2.81
54329,153,2,2.063
119450,153,2,1.979
40727,153,2,3.333
61473,153,44,2992.237
63600,153,44,2363.9
1464,153,63,3764.917
87507,153,2,5.064
82249,153,2,2.688
65639,153,3,23.878
103925,153,22,968.937
2603,153,3,1.928
62513,153,2,3.024
116302,153,2,1.855
64636,153,21,928.394
608,153,21,810.062
41831,153,2,1.748
34364,153,21,858.423
93741,153,21,738.607
117326,153,21,1018.666
25074,153,21,755.549
26084,153,2,2.587
1415,153,21,709.391
6385,153,21,896.995
3310,153,3,4.278
257334,153,2,0.689
87528,153,2,5.811
2575,153,37,2351.524
3361,153,4,38.686
32356,153,3,13.624
2760,153,17,1394.958
18649,153,17,675.91
30224,153,2,1.832
98850,153,2,1.709
10398,153,2,0.548
106006,153,17,654.195
115246,153,17,759.028
82238,153,2,3.457
30228,153,17,691.766
126690,153,3,11.679
73834,153,2,2.28
8087,154,11,215.289
9502,154,2,1.448
27833,154,10,158.81
14208,154,10,186.949
58179,156,3,0.468
119223,156,3,1.702
71555,156,2,1.145
88363,156,3,1.73
9435,156,2,4.357
107807,156,2,2.761
110968,156,2,0.258
74660,156,4,82.643
69524,156,4,60.852
34152,156,2,0.972
480633,157,2,0.483
200252,158,3,30.73
196439,158,2,39.482
198912,158,2,0.109
31123,159,2,3.341
113058,159,2,2.349
311352,160,2,0.361
311094,160,2,0.142
312538,160,2,6.614
311334,160,3,10.215
313698,160,2,0.497
312534,160,2,0.23
311728,160,3,2.84
311343,160,27,7518.49
312993,160,4,37.742
313809,160,4,63.938
311089,160,5,60.804
311851,160,2,2.89
313821,160,2,3.41
311037,160,2,3.815
311032,160,4,109.984
312625,160,2,2.397
311039,160,4,97.441
311090,160,4,73.878
310699,160,5,127.986
312952,160,27,6629.275
311311,160,27,5677.293
310815,160,4,17.546
313507,160,3,23.718
311946,160,3,38.178
310696,160,10,378.776
311112,160,10,504.77
311111,160,10,626.299
312676,160,11,801.942
313576,160,2,16.766
310813,160,4,28.471
313197,160,28,5876.364
312074,160,26,4323.851
312421,160,3,68.166
312060,160,9,708.722
312799,160,6,238.216
313237,160,2,4.851
312838,160,2,3.277
311266,160,4,46.325
312071,160,4,80.612
313473,160,4,33.192
313637,160,4,89.072
312059,160,4,156.766
311912,160,10,960.422
310842,160,3,58.991
313603,160,9,787.977
310822,160,8,990.802
311602,160,2,27.789
311603,160,2,34.556
311231,160,2,52.481
312445,160,2,24.822
313618,160,8,811.425
311093,160,8,564.984
312873,160,26,5913.242
311911,160,5,46.57
311086,160,4,61.756
313169,160,2,3.104
311998,160,2,2.849
310799,160,26,7343.46
312011,160,2,1.85
312012,160,26,6520.149
313747,160,26,7907.874
311402,160,2,2.611
311403,160,2,1.177
313005,160,5,151.148
312220,160,2,10.419
312586,160,2,1.924
312582,160,2,1.86
311492,160,5,162.961
311424,160,2,2.717
311036,160,2,2.888
312245,160,2,1.15
311031,160,2,0.454
312243,160,2,0.836
312242,160,2,0.915
311825,160,2,1.549
313012,160,2,4.4
313002,160,2,3.684
311819,160,5,136.721
313763,160,29,7732.942
310808,160,26,6326.402
199358,161,7,382.508
22737,162,2,1.452
41670,162,2,0.727
61242,162,5,70.019
112997,162,3,7.752
41600,162,5,9.936
46746,162,5,13.484
96556,162,5,9.554
54103,162,2,0.345
88371,162,5,68.389
112994,162,7,69.558
137212,162,2,2.956
139304,162,2,1.79
98609,162,3,4.077
76779,162,3,3.867
84237,162,2,1.182
50946,162,2,1.476
141304,162,5,12.355
23814,162,4,9.077
45865,164,3,4.255
3266,164,4,3.94
111063,164,3,4.499
3107,164,8,107.528
92600,164,2,5.775
2260,164,2,7.392
60361,164,2,3.756
438,164,8,101.738
16452,164,2,4.825
95661,164,9,124.87
96675,164,8,168.413
139150,164,3,2.328
111072,164,3,2.88
111076,164,2,0.58
24974,164,2,0.321
140205,164,2,1.395
81122,164,2,1.484
440462,165,20,3405.039
442834,165,20,3215.22
441037,165,2,1.241
443276,165,20,2010.214
147739,166,140,17270.98
145212,166,141,14373.374
146261,166,2,0.643
148032,166,142,21918.69
148028,166,4,11.987
145328,166,140,18848.307
146489,166,3,3.571
148885,166,2,4.855
147701,166,3,14.655
147116,166,141,17053.081
147729,166,140,17099.184
148303,166,140,15554.04
147133,166,141,18657.749
148806,166,140,14585.28
148257,166,3,13.541
144621,166,2,2.074
148883,166,140,15019.301
147153,166,140,18129.571
148266,166,140,14743.345
147117,166,140,14934.65
144472,166,2,0.28
145074,166,140,17176.067
147194,166,140,22982.954
145327,166,140,19382.725
147466,166,2,11.746
148660,166,140,24780.724
144403,166,140,20945.598
148704,166,140,19425.457
147208,166,140,22446.763
148274,166,2,0.416
148892,166,2,0.412
148279,166,2,0.802
147704,166,140,17886.435
145275,166,140,16997.456
147127,166,140,17056.439
147649,166,2,12.684
145844,166,140,14494.544
148610,166,140,25390.265
15348,168,2,0.068
24887,168,3,35.38
42731,168,45,3314.286
34204,168,4,30.199
64461,168,4,43.124
656,168,46,2817.387
1921,168,2,17.078
70603,168,2,21.586
37382,168,4,46.862
74734,168,47,3074.333
54152,168,46,3497.454
103770,168,44,2199.365
12314,168,2,9.543
522,168,44,2524.404
2887,168,44,1798.128
124566,168,45,3190.195
127860,168,2,4.088
56,168,2,4.932
5060,168,44,2566.207
109931,168,44,2729.342
125642,168,44,2915.078
126833,168,44,2110.958
63445,168,3,10.573
136142,168,2,0.728
56152,168,2,2.895
64583,169,2,0.256
29097,169,3,5.296
106965,169,3,3.864
17524,169,3,2.835
36389,169,2,0.634
23969,169,9,300.298
1778,169,9,160.661
91575,169,23,835.505
48997,169,16,762.43
30176,171,3,18.215
142492,173,16,394.196
142780,173,16,403.367
142962,173,2,1.801
142876,173,16,351.206
122656,175,4,39.401
13498,175,3,41.806
2155,175,3,39.948
54354,175,2,0.222
69779,177,2,4.675
117352,177,2,4.71
28132,177,6,241.125
108045,177,8,244.521
41878,177,8,299.669
6389,177,15,899.884
42921,177,17,1324.864
73868,177,2,3.338
16542,177,17,1559.103
54355,177,2,5.872
49077,177,17,1283.569
28122,177,17,1414.792
1838,177,3,2.332
41862,177,18,1213.511
138066,177,2,0.547
75979,177,2,2.629
59508,177,17,1222.251
3515,177,17,1847.968
4134,177,12,638.627
82039,178,2,3.711
90442,178,2,2.76
117109,178,2,1.6
462358,179,2,32.097
36370,180,8,124.117
125723,180,4,23.519
54273,182,2,24.963
30237,183,2,0.406
142851,184,29,1040.039
142855,184,29,1153.494
142856,184,42,1960.785
144835,184,4,22.804
148481,184,17,637.747
147892,184,15,592.293
146077,184,15,606.706
141953,184,15,1261.95
142330,184,6,81.959
60227,185,4,23
138269,185,2,2.214
13263,185,5,22.403
95550,185,5,30.882
111970,185,3,9.155
96572,185,4,22.279
12227,186,2,1.357
148409,187,3,0.38
146016,187,2,0.094
146621,187,2,0.227
148410,187,18,390.204
146612,187,18,291.931
148403,187,18,180.971
60286,188,2,1.51
87384,188,2,3.295
135163,188,2,1.844
91503,188,6,71.738
119287,188,2,0.514
9329,188,2,1.574
55170,188,3,24.273
132009,188,3,23.063
94595,188,3,22.12
1324,188,18,711.927
32218,188,2,2.126
105889,188,6,97.923
117195,188,2,0.361
135140,188,2,0.096
53157,188,6,109.146
59327,188,22,678.851
1238,188,2,1.607
1008,188,2,3.297
101756,188,18,770.681
14364,188,18,535.667
57227,188,2,19.823
56174,188,2,14.707
18487,188,2,8.203
1085,188,18,705.636
126811,188,2,3.553
91510,188,4,18.962
73701,188,3,17.755
121461,188,19,1008.632
19551,188,23,643.298
40591,188,2,0.911
74754,188,2,0.389
57211,188,2,0.441
57218,188,6,89.941
24904,188,6,81.123
68611,188,2,0.258
2587,188,2,0.317
478051,189,64,2309.828
477857,189,2,0.421
