"net_id","GAP12_ctr","GAP123_ctr","GAP12_80pct","GAP123_80pct","nHubs","GAP12_ctr_pct","GAP123_ctr_pct","GAP12_80pct_pct","GAP123_80pct_pct","edge_dens","artic_count","min_cut_lat","maxkmNS","net_lakes_n","net_averagelakedistance_km","net_rangeorder","net_dams_n","vert_btwn_centr_norm_mean","artic_pct","artic_pct_inv","DamRate","DamRate_inv","WSA9","PCconnall","net_GAP12_ctr_pct","net_GAP123_ctr_pct","net_GAP12_80pct_pct","net_GAP123_80pct_pct"
"77",NA,NA,NA,NA,0,NA,NA,NA,NA,1,0,6,22.41674146,7,22.74,1,2,0,0,1,0.285714285714286,0.714285714285714,"TPL",3.33077593443092,0,0,0,0
"772",NA,NA,NA,NA,0,NA,NA,NA,NA,0.428571429,3,1,58.13749387,7,33.094,5,4,0.171428571,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,"XER",1.12350296463713,0,0.571428571428571,0,0.857142857142857
"78",NA,NA,NA,NA,0,NA,NA,NA,NA,0.775,2,13,27.64827232,16,64.87,3,15,0.016666667,0.125,0.875,0.9375,0.0625,"NAP",2.69982370684965,0,0.3125,0,0
"781",NA,NA,NA,NA,0,NA,NA,NA,NA,0.285714286,4,1,3.540379412,7,1.107,3,4,0.276190476,0.571428571428571,0.428571428571429,0.571428571428571,0.428571428571429,"CPL",2.39788529049862,0,0,0,0
"79",1,1,0,0,21,4.76,4.76,0,0,0.014434948,180,1,80.79263988,325,15.073,5,255,0.023274913,0.553846153846154,0.446153846153846,0.784615384615385,0.215384615384615,"NAP",2.49967030777696,0.0307692307692308,0.113846153846154,0,0.0153846153846154
"8",0,1,0,0,1,0,100,0,0,0.491935484,8,21,31.54679143,32,29.716,4,15,0.024731183,0.25,0.75,0.46875,0.53125,"NAP",1.12933589345455,0,0.1875,0,0
"80",NA,NA,NA,NA,0,NA,NA,NA,NA,0.578947368,5,1,43.14262855,20,74.596,1,5,0.030994152,0.25,0.75,0.25,0.75,"UMW",1.2798046518736,0.15,0.35,0.35,0.35
"800",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,0.858655874,5,0.204,1,0,0.333333333,0.6,0.4,0,1,"CPL",3.076684150672,1,1,0,0
"81",0,0,0,0,2,0,0,0,0,0.257142857,4,3,9.025070186,15,10.591,3,2,0.095238095,0.266666666666667,0.733333333333333,0.133333333333333,0.866666666666667,"UMW",1.03178017894099,0,0,0,0
"821",NA,NA,NA,NA,0,NA,NA,NA,NA,0.7,1,1,14.66233683,5,20.272,2,5,0.1,0.2,0.8,1,0,"XER",2.3267636117672,0,0.6,0,0
"827",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,1.861503251,5,0.388,2,2,0.333333333,0.6,0.4,0.4,0.6,"NAP",2.869698135162,0,0,0,0
"83",0,0,0,0,2,0,0,0,0,0.154150198,12,1,81.88115062,23,35.217,5,8,0.118388858,0.521739130434783,0.478260869565217,0.347826086956522,0.652173913043478,"TPL",1.51647052721825,0.130434782608696,0.130434782608696,0.130434782608696,0.130434782608696
"843",0,0,0,0,1,0,0,0,0,0.6,1,2,14.90119084,6,10.051,2,4,0.1,0.166666666666667,0.833333333333333,0.666666666666667,0.333333333333333,"NAP",1.55977824488126,0,0,0,0
"85",NA,NA,NA,NA,0,NA,NA,NA,NA,0.571428571,2,1,10.36034882,7,16.5,2,4,0.095238095,0.285714285714286,0.714285714285714,0.571428571428571,0.428571428571429,"NAP",1.01614315694389,0,0,0,0
"858",NA,NA,NA,NA,0,NA,NA,NA,NA,0.4,3,1,4.398954588,6,1.1,1,0,0.266666667,0.5,0.5,0,1,"TPL",2.27358403952609,0.166666666666667,0.166666666666667,0,0
"86",0,0,0,0,2,0,0,0,0,0.244444444,12,2,54.76559492,36,53.602,4,19,0.045051354,0.333333333333333,0.666666666666667,0.527777777777778,0.472222222222222,"TPL",0.980929451963964,0.0555555555555556,0.0555555555555556,0,0.0555555555555556
"87",1,1,1,1,5,20,20,20,20,0.036218539,73,1,74.97071884,181,29.192,5,18,0.038546457,0.403314917127072,0.596685082872928,0.0994475138121547,0.900552486187845,"NAP",1.83149891067206,0.0165745856353591,0.0441988950276243,0.0165745856353591,0.0552486187845304
"88",2,3,0,0,15,13.33,20,0,0,0.023385641,188,1,97.71633357,380,24.294,5,214,0.015258463,0.494736842105263,0.505263157894737,0.563157894736842,0.436842105263158,"NAP",2.13855648577883,0.0342105263157895,0.0921052631578947,0.00263157894736842,0.0473684210526316
"9",2,4,0,0,36,5.56,11.11,0,0,0.081392386,459,1,315.884593,2247,245.893,7,1209,0.001291098,0.204272363150868,0.795727636849132,0.538050734312417,0.461949265687583,"CPL",5.53717420605207,0.0146862483311081,0.0453938584779706,0.0124610591900312,0.0173564753004005
"90",1,3,1,2,9,11.11,33.33,11.11,22.22,0.548232754,59,309,238.1238141,420,301.766,6,372,0.002643406,0.14047619047619,0.85952380952381,0.885714285714286,0.114285714285714,"SAP",7.5744657962305,0.0523809523809524,0.116666666666667,0.0547619047619048,0.1
"91",0,1,0,0,1,0,100,0,0,0.305555556,4,1,12.33696446,9,8.97,2,7,0.21031746,0.444444444444444,0.555555555555556,0.777777777777778,0.222222222222222,"CPL",1.78019098504704,0.333333333333333,0.666666666666667,0,0
"92",0,1,0,0,4,0,25,0,0,0.507387387,15,1,50.59020816,75,77.034,4,33,0.009547081,0.2,0.8,0.44,0.56,"NAP",1.35982246641664,0.0266666666666667,0.08,0.0266666666666667,0.0266666666666667
"93",NA,NA,NA,NA,0,NA,NA,NA,NA,0.916996047,1,21,36.7042582,23,35.346,2,9,0.003952569,0.0434782608695652,0.956521739130435,0.391304347826087,0.608695652173913,"CPL",2.92284662484221,0,0,0,0
"94",NA,NA,NA,NA,0,NA,NA,NA,NA,0.285714286,5,1,7.460200833,7,1.91,2,5,0.333333333,0.714285714285714,0.285714285714286,0.714285714285714,0.285714285714286,"CPL",3.44924963377084,0.142857142857143,0.142857142857143,0,0.285714285714286
"95",0,0,0,1,1,0,0,0,100,0.747619048,2,2,146.3906325,21,219.3,7,43,0.013784461,0.0952380952380952,0.904761904761905,2.04761904761905,-1.04761904761905,"XER",5.28213996946559,0.285714285714286,0.476190476190476,0.238095238095238,0.761904761904762
"96",0,0,0,0,1,0,0,0,0,0.269230769,5,3,22.37679375,13,13.856,3,2,0.107226107,0.384615384615385,0.615384615384615,0.153846153846154,0.846153846153846,"NAP",0.94276523537686,0,0,0,0
"97",0,0,0,0,1,0,0,0,0,0.21978022,6,1,29.73315501,14,7.532,3,0,0.146520147,0.428571428571429,0.571428571428571,0,1,"UMW",1.52979890685535,0,0.214285714285714,0,0
"98",0,1,0,1,2,0,50,0,50,0.32823698,21,1,111.7809113,92,93.125,6,11,0.015519987,0.228260869565217,0.771739130434783,0.119565217391304,0.880434782608696,"WMT",1.3750774594166,0.739130434782609,0.858695652173913,0.728260869565217,0.858695652173913
"99",0,0,0,0,3,0,0,0,0,0.144322344,27,1,216.8296761,105,118.224,7,68,0.023308084,0.257142857142857,0.742857142857143,0.647619047619048,0.352380952380952,"XER",1.56542527186362,0.133333333333333,0.295238095238095,0.0571428571428571,0.314285714285714
