"","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7","Comp.8","PCconnall","net_id"
"524",-2.19904293068028,-1.11321544138901,0.97372738150453,1.49935555442058,0.577973612792231,0.939078450699803,-0.0179716970185616,0.015560266381148,2.4647593046628,"524"
"527",1.68987728438859,1.21858832528705,1.58309001671491,0.304436878250955,1.40579579592508,-0.352920217269645,0.321867205919796,0.0850898799181211,2.08342092310183,"527"
"529",-1.85662262926437,-0.530587309497843,-0.671008332180711,-0.348720089461898,0.495586383753972,0.569331042850935,0.0466802515855832,0.0490867338656467,1.93095066754609,"529"
"534",-1.49283842112846,-0.323781045909707,0.619088698360053,0.779043818689587,0.437379420117364,0.559563037643484,-0.267949405190478,-0.460522204553953,1.52754728806924,"534"
"536",-0.445025928090015,0.36509901386862,-0.388175614634461,-0.682583818891365,0.194036467130572,-0.210001831422378,0.068841720180531,-0.104278208221733,0.575626064906914,"536"
"541",0.883363870100448,1.33657535465741,1.0829269871045,0.11063991159752,1.04412022203646,-0.229482463893076,0.187996917352543,0.0595186394213651,1.6021127943052,"541"
"543",-1.6191607696831,0.0334997148656224,-0.5769663288177,-0.441643588698712,0.702776105634708,0.689876790811724,-0.0902651647191014,-0.167214077022957,1.61950727969245,"543"
"544",1.27004606169616,1.78809434190278,-0.29279291656714,-1.26496705696375,1.42188966222525,-0.117365176673868,0.713599007881153,-0.0341053543263795,2.19323924239347,"544"
"545",-0.509490851369922,-0.653973595415717,1.55818181999925,1.29010750893407,0.638186873967137,-0.0145119908341305,0.0293406136025642,-0.134321822953079,0.829012901667162,"545"
"547",0.00761717969892442,1.50871121461193,1.01977395300105,0.727795615046692,-0.0891046517156789,0.400087215070471,0.0623471069761086,0.000653832308726267,1.50873044329408,"547"
"550",-2.55226185505401,-1.12120728550171,-0.644527391721673,-0.0498166518758955,0.953026737382409,1.09133069646229,0.0569448668742897,-0.0352596507652945,2.78767759144164,"550"
"559",-0.46255942657688,1.04897284756768,-0.0332582878459831,-0.347197463897088,-0.168330480245047,-0.147540031535045,-0.468859042920348,-0.705928682879513,1.14643153221175,"559"
"565",-0.905647035683609,0.580270858024909,-0.665859699127765,-0.664657146122666,0.22767731105642,0.351579129953046,0.0301887917678934,0.0930779108282979,1.07559789043837,"565"
"570",-1.14507313313185,0.112416905906883,-0.29505650673072,-0.291445206358458,0.226095468654481,0.240586992769526,-0.238302096682887,-0.339532903122,1.15057813335474,"570"
"573",-0.224523687935398,1.84407221433266,-0.19621127684426,-0.639969536613816,0.124375209076736,0.2852630665204,-0.0823067906559288,0.119372175431977,1.85769029122668,"573"
"576",-0.922214895107285,0.118550683752053,1.37486477123793,1.38171979775645,-0.177279556466958,0.195166390119818,-0.336228684822752,-0.371679394370961,0.929803515467553,"576"
"581",-0.369221320452071,1.86839814776507,-0.50247699662873,-0.973419059554748,0.277499578020892,0.203316117749388,-0.0967670063741523,0.115580344188669,1.90453039409938,"581"
"582",0.0531605144585001,2.05694350762029,0.275525127628885,-0.126559852834403,-0.0341260262495281,0.182161978971558,-0.119736667650586,0.189752952666656,2.05763034431328,"582"
"584",-0.184744418418182,0.598085280039882,0.87559198868645,0.246773816866945,0.841102945714364,-0.165485079300105,-0.226220870779486,-0.653250737671927,0.62596845155092,"584"
"588",-0.531146776590722,1.44619811479854,-0.590826458424327,-0.866740478480967,0.170480216261678,0.167826434837016,-0.248860466867879,-0.270505026501472,1.54065112388547,"588"
"591",-2.03837579546185,-0.782534067580183,-0.68141044665956,-0.278444853704588,0.533385934272826,0.608842768822376,-0.0581501060101765,-0.224820222353942,2.18342287485689,"591"
"593",-1.517908071719,-0.134048026098075,-0.0694212624067227,0.0979791893309342,0.286288757830719,0.400593191608981,-0.0878320180438532,-0.0408029406149254,1.52381553591321,"593"
"595",-1.07506421783846,-0.420135319475375,0.159742144466158,0.276228039169642,-0.399957992108892,-0.262611447990758,-0.00555012415766355,0.249802692114975,1.15424293766403,"595"
"604",-0.366697528253724,1.22844796447184,-0.141803476493879,-0.361709252987171,0.0131859936956472,0.0107223535840965,-0.0788697412396071,0.231989941057,1.28201071705442,"604"
"621",-1.57469055965195,-0.690759159669364,0.0338310299136793,0.341226602408955,0.14175551632265,0.250646087075379,-0.00382320731420656,0.0287388116418865,1.71953440655431,"621"
"626",-1.41681409548027,0.0951740020675137,-0.580771501829907,-0.528380148887123,0.606773798923736,0.507105660861836,-0.042462604968787,-0.00246881424864394,1.42000713794724,"626"
"627",0.419857236759042,3.27763317838334,-0.115609205511655,-0.851581456553384,0.269417397092754,0.324828081964153,-0.212544406630711,0.277123379796266,3.3044151299887,"627"
"632",-1.20015930098822,-0.928556195446872,-0.348123202539304,-0.136927545008962,-0.385000847129654,-0.358252573143911,0.0998455408068186,0.361157307451307,1.51743169726064,"632"
"633",-1.85598316697316,-0.268813954081394,-0.626299394873026,-0.3520663166978,0.605219263877088,0.703670520063225,-0.212020564082906,-0.501596611731216,1.87534915628972,"633"
"639",-0.606267812863375,1.60050830159216,-0.551305320276316,-0.834697286388523,0.350648772446492,0.331600837930755,-0.111951673140006,0.0286581096499244,1.71148692205917,"639"
"643",-0.730665172611064,-0.170708959197067,-0.19168820389413,-0.144382672923715,0.0817389647629161,0.417389165911822,0.0381385601590507,-0.151296538663891,0.750342017493957,"643"
"648",-1.73643882061358,-1.3813503357496,1.10752457432924,1.37518525699102,1.08066055406373,0.81385027728498,0.127944759502487,-0.0233452980246705,2.21886198935612,"648"
"651",-0.650538577712623,1.6092045791741,-0.520911422383809,-0.86649119288126,0.324808470443468,0.333802812307937,-0.166629649628583,0.0475972060452008,1.73572458032006,"651"
"653",-1.07645179582128,0.109465608474472,-0.348215120988693,-0.247504240940067,0.150345272636797,0.337527934655464,-0.0586299775742652,-0.401757526722373,1.08200332169802,"653"
"660",-0.616523909904502,1.22000958876847,-0.586657736250166,-0.866233764783295,0.103918732621073,0.170225884369269,-0.352358203731133,-0.452693008668612,1.36694006019685,"660"
"661",-1.67597032409555,-0.502779224936162,0.325462423857736,0.638664592114277,0.257041226094812,0.448677234796846,-0.0299420905219159,0.0897552791627124,1.74976097689838,"661"
"665",0.126923040022684,1.36599540095618,0.684983983914836,0.249573243709687,0.140263497590489,0.481208557598006,-0.0212219590107545,0.033944548405235,1.37187932906726,"665"
"673",0.856993302894748,3.08451012886685,0.315220215924965,-0.6095148549521,0.564830752077454,0.203070509632733,0.0124863811484069,0.211055379450554,3.20134975538266,"673"
"681",-2.33745439252024,-1.20747341415612,-0.712053463080764,-0.156145206090993,0.580387282833971,0.687942485717296,-0.000484090840682197,-0.164181276722911,2.63090955431881,"681"
"685",-2.55569815740891,-1.11661954946618,-0.649878978634835,-0.0453008223038952,0.937685568459233,1.10131111817287,0.0694487164929543,-0.0398195181065762,2.78898409641097,"685"
"704",-0.67590167123254,1.62337978327953,-0.522651360345883,-0.861998504807252,0.314930195216476,0.324295827527351,-0.164258109754992,0.0456811392064924,1.75846665875007,"704"
"705",-0.0882753725174078,1.47731358590881,0.992548090007076,0.552405935953172,-0.324074564788614,-0.110141596403729,-0.160103506574199,0.294789893310471,1.47994863846819,"705"
"721",0.286091593447595,3.30996170637883,-0.444378038353994,-1.17519766495006,0.314384515632109,0.34221832359332,-0.14940233309957,0.246954434111288,3.32230264990047,"721"
"731",-1.29909853215421,-0.383482090560224,0.47804936690762,0.609230397075794,0.0179737961664577,0.112216303197436,-0.160302849206579,-0.139097673812607,1.35451670717849,"731"
"750",-0.942370289991236,0.00356501612295756,1.0471270181893,1.07921855933655,0.00283773152150252,0.379176574486839,-0.328759204782753,-0.464000383681275,0.942377033250558,"750"
"752",-0.573087762020213,0.912312826259156,-0.655543418692631,-0.78129426718453,0.177006103951321,0.190123718115442,0.0518344380651099,0.147372450322577,1.07737842744985,"752"
"760",-2.32914953190208,-1.1445979104145,0.180052430184058,0.711258686495467,0.822118732972009,0.99717017417401,0.0354452548661546,-0.0143154177969974,2.59519593065436,"760"
"761",-2.11463812029789,-1.45542474763957,0.26798402538143,0.807831747298485,0.260539187865642,0.466072168690334,0.0245041323480514,0.104720552328479,2.56709087798985,"761"
"762",-2.46854008070024,-1.16627524283757,-0.648836736734863,-0.0598497056436483,0.954638185007375,1.15080843575985,0.0382007811359916,-0.0245109181185958,2.7301809595848,"762"
"764",-0.546085790163872,0.026036715964003,1.80379567497803,1.58830802980851,0.0225257931856179,-0.077785895883845,-0.247918468610292,-0.303131856470981,0.546706137515476,"764"
"766",0.279797735879693,3.31168292768645,-0.443589606211039,-1.17596476791213,0.31412526431682,0.339134874523791,-0.163215005085275,0.251750634190671,3.32348169643422,"766"
"772",-0.542290276979735,-0.399264891918506,0.581047474762871,0.436712686107262,0.40238104414165,0.250983783256147,0.0471368790153404,0.150079391668671,0.673417551319725,"772"
"781",-1.98662298015361,-1.15670952828553,0.434398871189391,0.906136158065338,0.231399436173562,0.486712794045313,-0.0394918047918222,-0.0294723005502332,2.29883618339823,"781"
"800",-2.57572239717794,-1.10695200406334,-0.647231812997818,-0.0443558727659371,0.941458678121704,1.0839799211566,0.0674185731801574,-0.0400476330673559,2.80351361805573,"800"
"821",0.0958500873229463,1.45464309544097,1.56257444953272,1.00736122131507,0.109817123484979,0.125249815474864,-0.120274884367325,0.0703629357013989,1.45779757660448,"821"
"827",-2.37569377574859,-1.11855969337098,0.171403599870189,0.721361327638756,0.786268201446033,0.996512379272465,0.0248540058779156,-0.0120993548508099,2.62585161495558,"827"
"843",-0.147946482546691,1.39243366393558,0.799134181116693,0.380167712703633,-0.0539530678526078,0.0309010255975319,-0.324383702338453,-0.220121689082748,1.40027128448704,"843"
"858",-2.04605172158555,-0.606037479172975,-0.65274642991209,-0.274211092276082,0.634277640670975,0.726174810955502,-0.0295053979677567,-0.105174368383154,2.13391871297047,"858"
