net_id,lagoslakeid,strength_km
59,477518,9770.83
59,476055,64797.121
59,474668,69085.268
59,479486,82809.166
59,477656,8956.772
60,152872,22758.003
60,152991,25266.735
60,154223,22189.265
60,152733,22392.67
60,152670,44880.52
60,153667,33857.045
60,154366,27708.701
60,154074,23314.068
60,153983,33248.257
60,152320,38485.563
60,153599,22604.282
60,154208,23206.509
60,152287,42146.127
60,152284,21369.051
60,152766,22424.07
60,153587,23743.401
60,154286,31413.473
60,152133,23170.988
60,153103,33575.295
60,152913,36442.715
60,152634,26014.343
60,152300,23188.962
60,153452,49209.952
60,154335,46392.754
60,152211,32462.803
60,152597,21133.158
60,153910,22164.292
60,152390,24846.52
60,152616,23153.569
60,152620,29779.083
60,152999,23706.3
60,152092,26058.138
60,152886,21519.939
60,154065,22922.266
60,153606,22015.796
60,152619,26891.65
60,152984,26424.28
60,152978,25408.929
60,153459,48838.747
60,153581,26127.941
60,152560,22166.073
60,152666,39534.225
60,152345,39850.906
60,152714,25757.853
60,153612,21796.089
60,152623,30151.965
60,153331,23966.123
60,154389,42528.373
60,153826,54007.498
60,154049,20961.546
60,154189,23778.016
60,153740,22128.993
60,153676,33439.893
60,152443,23027.783
60,153157,49418.689
60,153928,21769.409
60,152949,51548.859
60,152599,21098.7
60,153296,23075.411
60,153888,25790.715
60,152734,22699.32
60,154123,42238.103
60,153579,26390.078
60,152104,27154.126
60,152445,23200.025
60,152097,25299.982
60,152875,20924.031
60,153894,23009.345
60,153781,38643.255
60,154269,32072.242
60,152934,39662.433
60,153038,21545.531
60,152143,21054.026
60,152444,23170.445
60,153861,26028.758
60,153272,27085.593
60,152680,46019.373
60,153177,46826.599
60,152234,31952.208
60,152442,24445.143
60,152471,21102.139
60,152578,22516.731
60,154181,25526.208
60,154021,32638.781
60,153766,22945.193
60,152144,21135.558
60,152418,25717.16
60,152974,25909.336
60,153427,22352.502
60,152146,21825.813
60,153796,28035.721
60,152754,21050.565
60,152369,53690.296
60,153321,21413.108
60,152586,48630.869
60,154204,21746.182
60,153898,22332.046
60,152607,22553.647
60,153042,21900.947
60,154089,25742.728
60,154094,46773.28
60,153310,22083.324
60,152744,22600.932
60,153912,22502.374
60,152715,24202.054
60,154340,22963.578
60,153580,23626.509
60,154226,20996.787
60,153019,21933.492
60,153202,36360.265
60,152645,34468.015
60,152746,21483.999
60,153175,46566.249
60,152863,49370.002
60,153168,21297.362
60,152900,23686.306
60,153864,25929.752
61,56105,54.269
61,61254,45.448
62,826,145.77
62,40505,136.401
62,41592,135.925
62,65446,137.429
62,3287,159.31
63,74893,5668.049
63,83325,5937.838
63,20752,4940.449
63,120512,6451.553
63,1536,4890.28
63,65644,6678.356
63,140116,2172.756
63,109084,7260.803
63,127715,5570.22
63,4033,8361.633
63,50137,5359.489
63,141121,1492.382
63,92700,7091.032
63,15486,1428.263
63,70755,8477.931
63,954,5126.775
63,27144,1390.597
63,79158,1382.711
63,39654,788.871
63,2510,1432.511
63,17579,6326.747
63,1780,5994.443
63,35415,859.635
63,60430,7585.626
63,2484,1322.371
63,2335,7859.207
63,112210,6557.496
63,16512,763.264
63,42891,7726.482
63,62496,4785.237
63,50136,1556.467
63,135013,5973.538
63,112216,9429.447
63,69761,6140.988
63,56302,6248.199
63,55279,5452.817
63,53302,5015.17
63,1657,1250.529
63,141113,2286.242
63,48026,2293.559
63,10390,1544.854
63,845,1342.591
63,107021,7392.668
63,70761,5799.808
63,21858,6009.322
63,81214,7354.983
63,2642,7439.44
63,113198,4113.517
63,1600,7600.656
63,257631,5227.148
63,43912,4167.465
63,1376,6731.573
63,83309,5698.598
63,41852,4795.276
63,27130,4458.783
63,944,6780.43
63,3994,5377.318
63,1096,5113.687
63,112215,6566.881
63,104954,4135.607
63,140125,1287.099
63,257619,4546.535
63,2324,4460.862
63,48028,7202.181
63,30227,5295.773
63,2740,6037.111
63,28102,1509.413
63,104938,816.361
63,99833,1562.173
63,36456,7523.228
63,33312,2222.624
63,118384,2138.975
63,62508,7623.229
63,44956,1548.194
63,94739,1228.49
63,2833,6626.979
63,2127,5266.801
63,2120,7596.819
63,11442,5799.619
63,83341,6839.568
63,851,6878.168
63,86441,6744.254
63,257232,4283.907
63,126691,2272.021
63,98847,5559.272
63,42885,4763.279
63,121596,6154.778
63,136000,7299.955
63,21865,6332.397
63,60421,4379.783
63,3086,1539.794
64,41919,103221.862
64,134946,72833.287
64,25114,68378.18
64,54344,53900.46
64,111193,65773.06
64,58389,61854.813
64,23006,111147.261
64,101929,63677.436
64,42886,55256.371
64,33378,113083.826
64,41907,68508.515
64,130837,54027.67
64,79205,58505.626
64,80251,77439.914
64,78048,59716.886
64,25115,85288.862
64,49099,80716.009
64,49058,67933.367
64,40792,89908.593
64,3717,68599.108
64,3126,71789.582
64,69746,61374.505
64,4070,66126.81
64,51211,71415.163
64,116376,113106.044
64,43923,54353.931
64,136011,65251.393
64,63589,61396.148
64,46976,70467.176
64,87574,82570.156
64,58378,60427.818
64,822,55139.15
64,21841,60387.912
64,53350,68593.982
64,2110,58314.746
64,113207,71833.361
64,62493,72148.309
64,139084,71375.074
64,17576,69723.512
64,14525,70436.958
64,59523,66148.003
64,4108,68843.154
64,28167,95143.708
64,114230,85428.084
64,128745,64084.83
64,133990,69898
64,113196,53884.38
64,13452,55276.205
64,49045,65006.177
64,3490,55418.726
64,11491,57815.595
64,85425,77566.205
64,56320,57151.942
64,80190,59509.194
64,65656,64833.149
64,110122,78838.053
64,76016,95338.752
64,45004,73506.27
64,42971,75262.803
64,9113,111470.735
64,18653,68126.668
64,3539,71527.327
64,93767,58192.586
64,1525,56851.253
64,100832,71232.742
64,118386,56893.596
64,24077,95017.61
64,63632,58936.302
64,94738,59638.493
64,58437,67783.081
64,109102,54947.229
64,9124,85757.263
64,15504,58022.042
64,51226,68865.14
64,86436,70284.827
64,132890,53563.432
64,56363,113019.471
64,140042,104852.106
64,99895,111663.997
64,31351,74889.7
64,1444,56523.774
64,88646,113660.007
64,10448,73441.233
64,141115,56379.834
64,19704,54971.467
64,71750,56439.905
64,109101,56269.417
64,136969,63656.573
64,45967,63163.489
64,100842,68264.381
64,99829,55760.621
64,56370,104596.072
64,115279,91293.402
64,107103,95040.12
64,119464,55303.471
64,92695,62631.017
64,106021,54369.272
64,94754,54477.515
64,140053,69134.634
64,15491,55486.58
64,139079,62106.837
64,99841,56808.48
64,18639,65575.119
64,132892,65112.788
64,90704,104908.654
64,109145,75470.638
64,134003,57138.342
64,1135,72370.412
64,2479,95652.273
64,43930,53630.783
64,46978,58039.666
64,14510,73750.241
64,84424,61478.743
64,129734,102295.843
64,15505,69614.003
64,20760,59902.86
64,96746,56455.628
64,17607,93177.664
64,39666,55822.145
64,94742,71888.269
64,39731,102419.489
64,3406,87220.516
64,16534,58886.207
64,22944,61570.175
64,34423,79615.102
64,89631,53395.298
64,4080,61343.148
64,132828,102484.087
64,38581,54301.059
64,1832,68502.265
64,83327,61613.639
64,111204,111582.934
64,95757,55839.324
64,111140,66164.77
64,111133,57508.547
64,89685,56867.207
64,114242,105138.706
64,94753,59783.502
64,63633,68628.715
64,107041,54476.391
64,85383,67920.04
64,30278,89705.627
64,110074,67952.302
64,44962,53801.718
64,118385,55056.031
64,83308,68957.985
64,12493,69308.979
64,74891,58546.602
64,117323,53962.213
64,28148,95626.32
64,136006,70585.767
64,2956,70850.17
64,35421,73414.265
64,72817,85030.361
64,31284,62338.059
64,76990,60164.319
64,99887,68011.2
64,103917,65647.767
64,73837,57829.388
64,31303,58645.794
64,27124,74358.765
64,40746,57966.279
64,122619,57020.458
64,33302,68745.451
64,2051,72897.756
65,234102,3758.556
65,234042,3633.016
65,234629,3414.08
65,234616,3519.809
65,232221,3533.913
65,235201,3522.894
65,232914,3532.827
65,232320,3916.833
65,233469,3639.99
65,233524,3680.1
66,349643,6.623
67,117380,30988.903
67,2389,27201.409
67,1184,33901.939
67,118475,26000.19
67,114263,27647.738
67,138003,30774.346
67,19790,27089.83
67,11508,29340.385
67,140031,29150.362
67,21928,27650.855
67,15568,27353.735
67,3747,28966.35
67,47030,28962.103
67,133923,27650.746
67,63668,26562.834
67,3988,26976.778
67,84485,26146.885
67,136882,28681.304
67,53377,29695.482
67,37614,27552.343
67,20832,28743.803
67,115308,34109.952
67,98921,28759.402
67,3207,27965.303
67,50217,27024.979
67,92760,26257.991
67,90719,26871.687
67,675,28466.466
67,50211,27197.093
68,110050,18453.386
68,5249,18987.004
68,93694,15551.587
68,1681,14740.524
68,9235,24588.425
68,129832,17084.46
68,30188,15524.972
68,23998,22550.638
68,43884,16917.013
68,119412,20945.916
68,15472,14952.626
68,2763,20992.205
68,5240,18646.935
68,24007,16606.52
68,49037,24868.889
68,40692,14466.76
68,1315,18398.812
68,117292,23782.041
68,5244,22874.261
68,106979,14772.902
68,103895,22052.1
68,119424,15438.557
68,57309,15046.12
68,78025,22871.57
68,630,14753.773
68,5401,24798.592
68,128775,14306.838
68,141145,16699.554
68,99788,22078.413
68,5018,19296.503
68,41799,17395.743
68,4480,18713.076
68,31248,22887.049
68,56278,16769.771
68,4912,18222.805
68,4341,22580.859
68,84390,20879.606
68,69691,15450.709
68,90618,17654.43
68,78005,17363.997
68,4827,16393.076
68,4517,21858.185
68,3296,14379.718
68,109043,22867.279
68,5187,17346.664
68,29120,17024.887
68,4729,20251.174
68,29117,24367.092
68,120497,23082.34
68,14491,16727.229
68,17541,20437.874
68,5332,18649.896
68,40693,18457.607
68,52189,17848.41
68,25021,22549.124
68,101865,17566.354
68,1889,16292.668
68,124690,14809.018
68,3240,17723.391
68,2623,18988.704
68,106987,17974.672
68,5455,17660.634
68,109040,17907.092
68,2737,18975.862
68,4751,17201.711
68,5333,19293.076
68,68684,16855.256
68,4085,14728.304
68,51109,21696.159
68,28051,18539.68
68,53262,18411.462
68,5188,24466.451
68,4254,18206.418
69,249972,1168.288
69,250893,1533.61
69,249512,1140.365
69,251834,1223.558
69,250933,1161.826
70,134203,403.488
70,75746,347.009
70,68507,398.388
70,139306,344.717
70,110921,345.273
70,38366,446.766
71,457205,2640.325
71,457369,2728.873
71,457449,4949.845
71,456908,2771.515
71,456921,2605.253
71,457120,4371.662
71,457439,3390.748
71,457275,2767.511
72,46065,277.451
72,58489,265.937
72,123790,282.011
73,91450,671.544
73,125608,637.925
73,33114,595.365
73,112989,647.26
73,69514,735.954
73,41591,712.742
73,80984,608.401
73,45719,648.669
73,62266,683.008
73,136205,986.001
73,109876,682.346
73,69527,732.571
73,40521,636.021
73,135245,675.914
73,88378,1014.767
74,66660,1539.204
74,1161,1313.766
74,19685,1487.918
74,134017,1280.089
74,19666,1567.13
74,61432,1733.125
74,135045,1507.637
74,61430,1316.916
74,2916,1320.6
74,6341,1640.444
74,41802,1711.348
74,13419,1560.851
75,145760,55500.127
75,148793,51997.398
75,145741,59972.752
75,147477,63068.046
75,144478,51369.778
75,144457,53817.537
75,147502,63512.003
75,147517,56038.377
75,146688,51718.546
75,144968,69853.985
75,147621,50375.475
75,145768,50840.613
75,148003,69319.748
75,145055,53849.174
75,147501,54100.654
75,148656,64447.905
75,145109,50002.259
75,146975,53940.296
75,145585,70725.752
75,148680,57418.523
75,147642,50627.194
75,146900,53524.932
75,148142,56307.522
75,148733,55751.022
75,146955,59035.917
75,146318,56252.617
75,146984,50686.852
75,145102,62258.453
75,146921,51534.638
75,145449,51699.107
75,144524,54741.238
75,144492,53128.662
75,148702,57079.637
75,146310,52892.174
75,148177,51469.755
75,144415,63513.303
75,146814,69672.452
75,148199,50406.184
75,148645,66571.165
75,144458,53824.64
75,145147,49849.218
75,148644,65879.902
75,144350,70841.274
75,148159,51712.163
75,144444,54287.433
75,147435,69529.173
75,145738,50058.159
75,145645,63760.946
75,145175,49796.653
75,144337,71912.635
75,145153,54866.416
75,148754,61426.709
75,146354,61282.623
75,146899,51537.125
75,146311,57137.617
75,145450,60369.8
75,145143,54803.764
75,146929,62787.45
75,148672,62911.668
75,144529,51895.263
75,146997,49689.585
75,144354,68352.477
75,146348,62269.871
75,145664,62900.817
75,144483,62062.821
75,148149,57384.765
75,148169,51842.834
75,145723,61557.519
75,147601,51013.875
75,147490,61508.659
75,148819,49932.597
75,145162,52573.652
75,146375,55813.099
75,144522,58004.521
75,145001,60571.931
75,146983,52042.048
75,145052,54235.357
77,96734,146.582
77,130843,186.837
78,67819,983.782
78,108096,1153.948
78,2414,976.582
79,71546,32.022
79,45731,47.752
79,8281,546.397
79,36219,83.22
79,8529,583.516
79,74655,518.297
79,59220,364.318
79,9439,309.705
79,7547,401.539
79,8335,525.856
79,102659,38.685
79,50928,26.286
79,52002,544.795
79,7813,589.029
79,42673,27.785
79,118134,31.026
79,7982,342.785
79,68520,1195.942
79,25893,104.348
79,24835,454.839
79,127918,38.181
79,117108,26.672
79,18406,652.713
79,126890,549.955
79,7496,38.102
79,110925,464.45
79,119229,773.994
79,61251,31.132
79,61240,43.981
79,12235,32.039
79,110927,329.123
79,55098,781.064
79,141609,52.718
79,98610,683.085
79,139280,723.504
79,87302,290.3
79,8333,639.32
79,7789,660.884
79,122418,26.517
79,2866,50.41
79,80989,578.804
79,96555,113.521
79,20537,376.482
79,101648,36.734
79,37322,519.554
79,101632,30.991
79,94525,382.947
79,108858,609.004
79,26929,117.18
79,101635,720.483
79,63380,122.799
79,86231,325.374
79,132119,341.784
79,34139,628.294
79,86230,117.473
79,91448,525.962
79,74654,92.732
79,9432,577.412
79,108863,498.173
79,138283,379.825
79,8311,45.447
79,49891,539.821
79,36230,88.239
79,25880,304.962
79,7460,53.234
80,96801,1273.095
80,128701,1202.858
80,141059,1442.312
80,65692,1356.849
81,29081,88.308
81,103858,100.263
81,130897,90.207
83,313975,346.604
83,314642,470.747
83,314992,414.48
83,314749,295.337
83,313962,315.34
85,97536,84.406
85,7853,86.968
86,89624,935.534
86,5191,938.708
86,101869,955.961
86,88554,1009.134
86,26078,1797.25
86,94728,1115.257
86,35388,1057.218
87,33063,1423.406
87,132169,396.996
87,114946,463.91
87,133183,1220.751
87,134246,855.113
87,16256,951.624
87,88302,1097.049
87,49842,880.108
87,130083,399.966
87,11172,836.806
87,89358,808.468
87,141451,491.151
87,7529,479.786
87,8491,1245.775
87,126958,370.345
87,8482,479.883
87,7764,1063.471
87,40467,1170.588
87,106742,1240.717
87,8371,562.543
87,57074,1348.959
87,53030,998.594
87,27855,343.761
87,134247,1145.953
87,7985,1297.866
87,8315,357.877
87,83036,1288.916
87,30997,959.505
87,46707,1158.635
87,128988,1145.3
87,27856,326.754
87,139341,787.825
87,56059,960.222
87,127967,328.492
87,123410,1101.469
87,99588,322.534
88,103719,1587.951
88,62292,1214.967
88,123487,251.157
88,84198,951.435
88,137190,1267.461
88,22753,1183.394
88,117134,683.575
88,74679,698.752
88,127902,922.515
88,97592,2446.988
88,124531,308.723
88,105821,626.089
88,141284,1028.484
88,20556,899.94
88,88391,876.74
88,122432,1087.44
88,117143,931.912
88,120317,1092.751
88,7195,2132.366
88,86256,981.711
88,49918,1033.703
88,42689,247.255
88,97610,1036.341
88,138280,1018.582
88,102676,629.46
88,113008,269.576
88,26940,879.293
88,23828,304.718
88,103714,248.031
88,98624,1365.831
88,79007,1019.122
88,74677,986.961
88,115031,1135.541
88,6825,1834.269
88,30003,904.251
88,92482,871.761
88,2757,298.657
88,141623,1612.573
88,110938,1123.31
88,20566,336.41
88,82054,1555.549
88,123493,873.512
88,53102,1158.443
88,101660,792.581
88,59249,888.924
88,22759,961.22
88,32161,971.896
88,6786,918.065
88,104756,1046.407
88,21642,946.701
88,111979,1941.964
88,41632,1673.737
88,74671,1088.261
88,68527,1254.358
88,13271,1264.262
88,47819,794.911
88,60224,1021.503
88,9419,740.609
88,47826,1018.531
88,57145,284.891
88,95540,966.861
88,119245,1052.961
88,139274,1490.428
88,126878,730.821
88,43728,265.64
88,67538,819.97
88,125598,1021.926
88,83112,769.253
88,102671,962.815
88,57144,1171.663
88,79978,726.041
88,98631,323.06
88,85204,269.681
88,6684,1263.529
88,120330,1315.95
88,100623,891.476
90,144107,124879.933
90,143457,139443.19
90,143829,130427.905
90,65741,129121.15
90,143696,134242.98
90,143832,140923.211
90,111056,112428.543
90,143700,112429.731
90,143460,118137.284
90,143329,134336.643
90,37447,112519.294
90,143330,129798.45
90,143822,106060.086
90,143170,134840.151
90,143345,118855.503
90,143454,138522.305
90,93654,114795.134
90,143179,119115.86
90,35319,131559.332
90,143984,136788.598
90,100811,112855.739
90,143985,136121.592
90,144103,150555.953
90,57340,132186.222
90,24971,129561.754
90,143172,133820.742
90,143181,134672.228
90,144104,125709.941
90,143564,106012.059
90,143837,138255.208
90,143973,106710.454
90,143561,105816.451
90,144106,142272.867
90,143180,136027.947
90,143827,130848.333
90,143828,126123.507
90,144109,138405.008
90,143694,122069.104
90,143988,117084.382
90,143185,131274.546
90,10385,111810.964
90,143338,137123.804
90,47925,111108.072
90,143169,140191.752
90,143187,123380.221
90,64540,111560.355
90,15418,114749.807
90,125716,108692.402
90,91548,112302.388
90,143980,126209.261
90,143831,136600.921
90,143819,107042.093
90,143825,140048.224
90,128834,108793.57
90,143576,117804.794
90,143563,106373.651
90,143843,127896.011
90,129888,115947.67
90,143337,138535.965
90,143171,134430.274
90,143321,107541.964
90,33239,113648.767
90,143340,113786.611
90,116230,109733.463
90,107046,110891.203
90,143569,138205.805
90,143174,134197.119
90,132998,116282.718
90,48972,128851.958
90,143455,136807.589
90,144203,111343.246
90,143833,123371.056
90,144112,127849.931
90,143469,114697.606
90,143326,109262.706
90,143328,140775.268
90,143830,140749.429
90,143979,136455.043
90,32262,110566.591
90,143183,134505.396
90,12416,110800.668
90,94668,112147.064
90,143693,126608.377
90,38563,119786.591
91,142349,40.019
91,142193,71.718
92,68792,4729.731
92,132814,4701.505
92,21934,5396.994
92,13567,4513.458
92,123766,4826.764
92,41945,5298.058
92,53393,4645.898
92,65736,4516.57
92,95841,5015.369
92,69858,4925.398
92,97928,5560.143
92,91724,4825.996
92,115317,5260.266
92,48116,4635.165
92,66785,4515.291
93,146521,889.669
93,146517,902.105
93,148912,964.025
93,147785,955.136
93,148383,1018.596
94,71554,6.289
94,45728,5.312
95,456843,5479.306
95,456721,5758.332
95,456751,5116.25
95,456848,5818.703
96,8502,98.845
96,81996,91.339
96,8094,104.443
97,257922,70.154
97,33357,53.45
97,44982,47.646
98,472215,4936.94
98,470950,5006.561
98,470958,5113.542
98,471731,6120.279
98,471343,7902.021
98,470685,5377.103
98,471841,7002.771
98,471865,5551.525
98,472251,5255.183
98,471990,4975.138
98,472257,5355.683
98,471997,5206.603
98,471856,6723.464
98,471979,5259.111
98,471847,6445.081
98,471635,5708.33
98,471360,6966.764
98,471705,5146.391
98,470688,5392.312
99,455593,5235.817
99,455499,6288.047
99,455181,4151.088
99,455180,4826.542
99,455594,5257.56
99,455165,4495.752
99,455098,4831.812
99,455030,7377.078
99,455597,4883.44
99,455413,4281.264
99,455568,4036.617
99,455579,4198.08
99,455166,5473.461
99,455666,5756.951
99,455244,4691.871
99,455189,5696.192
99,455664,4066.87
99,455168,5891.671
99,455245,5035.365
99,455494,5831.478
99,455022,5991.392
100,235649,39978.265
100,232117,40585.97
100,236191,38935.375
100,233795,40341.677
100,233336,38951.023
100,234870,37057.071
100,232102,37759.401
100,231979,47925.422
100,234864,38192.361
100,232608,44914.967
100,232122,40158.068
100,232685,38232.771
100,234410,43909.93
100,232694,38550.388
100,232118,43566.278
100,236141,53404.512
100,235643,39709.481
100,234319,36936.607
100,232487,37146.979
100,233252,52954.142
100,234414,41841.693
100,233925,48816.456
100,232700,47899.891
100,235032,54929.712
100,236158,48259.803
100,234991,52423.238
100,235039,40420.011
100,235028,39220.924
100,235609,40309.138
100,233163,40373.202
100,233331,41577.573
100,233323,39820.134
100,232103,48509.879
100,233182,37918.297
100,235507,40581.349
100,234333,36881.134
100,232121,40019.693
100,232509,41350.964
100,231989,48036.327
100,234361,40537.605
100,231949,40145.586
100,235622,39449.241
100,233311,49383.375
100,235014,46745.319
100,233900,45048.799
100,231928,41114.955
100,231984,41473.041
100,232045,43832.329
100,235960,39361.594
100,231950,46097.843
102,8340,769.584
102,8295,136.84
102,119171,148.624
102,112954,189.387
102,28887,242.562
102,90397,245.828
102,7866,262.802
102,36178,306.787
102,46710,233.082
102,88300,175.931
102,7927,255.511
102,96520,313.943
102,8194,143.223
102,18345,262.938
102,72521,139.586
103,221251,226.338
103,222531,216.536
103,222197,214.957
103,223337,202.362
103,222261,211.01
103,221855,197.871
104,14472,521.285
104,2476,256.566
104,3062,445.123
104,510,260.824
105,142742,1506.479
105,142775,1503.224
105,142736,1539.37
105,143150,1500.699
105,142858,1531.014
105,142486,1487.531
105,142574,1554.286
106,460724,7.629
106,461194,9.527
106,462161,8.45
108,481185,25.062
109,477847,1196.02
109,477660,1434.566
109,477145,1241.689
109,477686,1233.907
109,477305,1191.984
109,477387,1391.561
109,476964,1870.458
109,478032,1196.469
109,477331,1287.808
109,477511,1237.278
109,477317,1213.891
110,62564,415.681
110,111198,203.723
110,50201,400.681
110,84479,56.096
110,69828,562.921
110,867,44.856
110,1997,196.012
110,129733,307.029
110,6339,183.27
110,98914,370.977
110,53369,204.428
110,105012,499.915
110,32409,241.366
110,59539,168.783
110,3409,374.084
110,55355,439.94
110,140044,292.442
110,13536,188.744
110,84473,377.45
110,6340,205.315
110,820,50.622
110,42977,437.292
110,1039,432.382
110,95822,372.963
110,48102,42.066
110,26163,423.707
110,127645,203.819
110,480,392.688
110,53374,205.68
111,471110,204.568
111,471606,306.73
111,471378,181.548
111,472271,331.147
112,3546,290.375
113,207212,194.005
113,211958,193.475
114,83412,891.79
114,112283,1074.135
114,134917,128.025
114,42999,701.074
114,35492,605.809
114,81292,803.292
114,65726,852.244
114,3419,996.946
114,92754,754.743
114,72844,710.475
115,94703,199.077
115,1667,195.207
115,34310,244.889
115,1232,252.238
115,127768,328.433
115,71686,305.807
115,42854,193.772
115,139148,386.887
115,116249,240.1
115,129860,375.119
117,39597,1193.778
117,1558,1595.556
117,125743,1266.795
117,73781,1080.235
117,128801,1696.62
117,115176,1639.038
117,69665,1022.979
117,4121,1647.886
117,134047,957.76
117,1414,950.242
118,470437,2465.479
118,469968,2082.498
118,470390,3162.035
118,470151,2369.52
118,469894,5431.357
118,469457,3337.465
119,456536,839.237
119,456626,1268.087
119,456550,1212.856
119,456528,1203.346
119,456619,857.558
119,456577,909.776
119,456588,1391.791
119,456548,1031.812
119,456508,1068.666
120,62217,924.304
120,55067,1406.273
120,97547,918.928
120,15255,1005.227
120,127965,1468.208
120,6097,986.698
120,5955,977.199
120,50899,1554.853
120,13197,952.674
120,69473,984.14
120,40477,1788.07
120,22663,901.748
120,42633,1113.524
120,83041,2065.667
120,140381,972.461
120,119178,909.736
120,5833,1294.159
120,119175,1366.452
120,128980,1581.286
120,111909,1694.822
120,93476,915.328
120,5747,1286.99
120,5978,1506.072
120,7532,1083.151
120,112959,1921.571
120,85126,994.12
120,26888,911.783
122,481786,1115.161
122,481568,1170.854
122,481740,1150.282
122,481793,1176.602
122,481826,2379.404
122,481598,1603.299
123,107055,3140.044
123,111164,2988.391
123,64680,2852.254
123,57380,3120.655
123,64673,2878.877
123,85413,2989.409
123,50159,3000.336
123,46996,3085.975
123,55307,2862.024
123,116336,2887.467
123,97861,2912.495
123,31312,2993.897
123,36474,3058.981
123,49074,4811.125
123,13486,3049.995
123,109104,3074.061
123,90665,3042.716
125,60530,177.487
125,51279,175.092
126,152980,11046.375
126,154388,15415.419
126,152557,14266.008
126,154317,11496.671
126,152888,11654.616
126,152244,13323.448
126,152884,13889.051
126,154076,11057.785
126,153182,12743.738
126,153129,13781.315
126,153576,11233.771
126,152272,11930.695
126,154053,11596.956
126,153720,13171.268
126,153732,11934.408
126,152530,10999.37
126,152532,14124.814
126,153479,14507.093
126,153417,16692.853
126,152583,13559.731
126,153669,11918.158
126,153447,11535.786
126,153689,14315.599
126,152253,16550.403
126,153717,13453.556
126,153343,11389.122
126,154035,16042.54
126,154016,14439.48
126,153432,13159.418
126,154315,12752.896
126,154056,11529.097
126,153460,11277.763
126,152839,16006.892
126,153735,14872.831
126,152313,10915.815
126,152260,11725.41
126,153823,14142.918
126,153423,16372.859
126,154293,14016.939
126,153818,12615.772
126,153145,11483.909
126,153122,14461.703
126,154044,14275.955
126,153197,11789.613
126,152230,16661.057
126,152852,12268.507
126,153143,11230.799
126,152658,16860.963
126,153165,11645.543
126,153254,21639.124
126,152594,11063.272
126,154281,11474.254
126,153160,12252.741
126,154052,12467.464
126,154148,24640.606
126,153147,15801.12
126,152858,11534.564
126,152848,12514.092
126,152580,12052.336
126,153745,13521.834
126,152558,13436.576
127,52251,2004.193
127,127690,2464.318
127,62527,1922.211
127,43971,2293.486
127,79191,2597.268
127,43943,2247.086
129,209695,1035.876
129,210789,1144.952
129,205545,1609.729
129,207065,1206.232
129,203591,1229.707
130,105951,1468.584
130,58315,1258.43
130,121520,1103.673
130,54246,2237.66
130,58310,1375.117
130,4925,1060.932
130,54244,1048.95
130,4749,1387.72
130,120453,1133.306
132,482829,662.691
132,482873,1710.184
132,483243,792.422
132,483142,1053.368
132,483273,651.202
132,483106,936.707
132,483074,854.98
132,482993,733.966
132,483218,865.917
132,482755,646.098
132,483136,839.616
132,483206,635.863
132,483278,1040.092
132,482994,715.431
132,482820,819.76
132,483057,782.886
132,483063,848.275
132,482999,854.804
132,483141,872.368
132,482992,739.177
132,482919,824.98
132,482979,607.532
133,234275,15209.673
133,232422,15382.46
133,231796,14484.538
133,233641,15320.928
133,231803,14522.03
133,235771,16285.542
133,234818,15746.129
133,233077,15766.229
133,234758,14913.306
133,234730,14016.518
133,233490,15152.675
133,234205,14509.719
133,235339,14333.895
133,232983,14293.655
133,234259,14490.98
133,235785,16126.484
133,234733,14668.486
133,235355,14318.485
133,233686,15302.354
133,234791,17227.105
133,235225,14525.133
133,232414,15452.001
133,232359,14096.292
133,234806,14745.955
133,235372,14421.542
133,234239,14298.254
133,231785,14614.794
133,234773,15223.008
133,232397,14727.046
133,231784,14556.201
133,233018,16145.134
133,233598,14509.559
133,234807,14624.378
133,234247,14494.398
133,235950,15070.844
134,482041,1488.961
134,482364,1110.137
134,482555,1052.844
134,482507,1274.978
134,482578,1292.401
134,482352,987.099
134,482046,990.743
134,482400,1220.295
135,39782,386.251
135,113296,473.674
135,57483,341.945
135,83454,344.016
135,93845,404.733
136,473601,2244.245
136,474128,1880.481
136,474415,1721.414
136,474015,1899.842
137,481584,48.098
139,114283,35476.77
139,141010,28698.917
139,32434,27441.845
139,81320,28990.904
139,6747,29548.979
139,93834,38160.589
139,10504,31982.119
139,31399,34197.295
139,6482,30404.981
139,25170,37577.998
139,30322,29395.92
139,79250,27218.21
139,6525,27985.055
139,77108,28130.968
139,83432,28768.363
139,63693,35086.983
139,81312,31543.385
139,85487,40806.732
139,141011,28092.292
139,28184,31281.359
139,89742,28302.267
139,109199,34240.022
139,121691,28696.325
139,26207,30487.852
139,6844,26558.609
139,44035,28846.618
139,10509,29813.934
139,98944,41089.053
139,93836,27701.285
139,118500,30412.849
139,6846,31821.357
139,45035,32281.624
139,34474,32954.186
139,134898,28328.52
139,45029,39895.254
139,92782,41088.17
139,33417,27845.998
139,79249,37946.076
139,88669,34516.829
139,132808,33530.19
139,131807,34642.781
139,101978,30634.494
139,52314,27747.131
139,49197,27344.222
139,105047,32809.792
139,63702,31043.828
139,82364,29964.119
139,97934,29701.957
139,19803,27363.702
139,129704,27448.49
139,82339,41172.878
139,136865,29359.227
139,121687,30126.54
139,65753,28627.494
140,455969,388.138
140,456264,488.257
140,456254,390.22
140,456067,389.424
140,456169,592.383
140,456058,530.995
140,455860,418.67
